tag	map	seed	seat	rounds	won	spawn_n	spawn1_rnd	spawn4_rnd	spawn_fwd4	spawn_fwd_pos4	spawn_n30	harv1_rnd	harv1_dour	harv1_dtheir	harv_n30	harv_n60	harv_n	opp_harv1_rnd	opp_harv_n30	opp_harv_n60	conv1_rnd	conv_n30	conv_n60	opp_conv_n30	turret_n	opp_turret_n	ti_bank30	ti_coll30	opp_coll30	ti_bank60	ti_coll60	opp_coll60	ti_bank100	ti_coll100	opp_coll100	ti_bank200	ti_coll200	opp_coll200	ti_coll_end	opp_coll_end	harv_live30	harv_wired30	conv_good30	enemy_ourring30	conv_dmin30	harv_dmin30	conv_home30	harv_live60	harv_wired60	conv_good60	enemy_ourring60	conv_dmin60	harv_dmin60	conv_home60	harv_live100	harv_wired100	conv_good100	enemy_ourring100	conv_dmin100	harv_dmin100	conv_home100	harv_live150	harv_wired150	conv_good150	enemy_ourring150	conv_dmin150	harv_dmin150	conv_home150	head2_rnd	head1_rnd	head_dmin_ever	headadj_free_rnds	headadj_enemy_rnds	headadj_own_rnds	headadj_free_share	replan_rnds	replan_share	replan_dist	ringfree_rounds_after_head2	rounds_after_head2	ringfree_share_after_head2	homering_n	eseal30	ebar30	oseal30	free30	eseal60	ebar60	oseal60	free60	eseal100	ebar100	oseal100	free100	eseal150	ebar150	oseal150	free150	eseal_first	ebar_first	eseal_max	oseal_max	eseal_mean	bots_ours	bots_theirs	moves	rev_rate	choke_step_rate	dep_rnd	arr36_rnd	arr16_rnd	n_reach36	n_reach16	reach36_share	stall_bots	bfs_cc	route_steps	route_detour	arr16_hops	arr16_walks	throws_ours	throws_opp	throw1_rnd	throws_ours30	throw_fwd	throw_back	throw_gain	turret_dmin	turret1_rnd	turret_n30	turret_n_theirhalf	fwdbuild_n	fwdbuild1_rnd	fwdbuild_n100	fc_rnd	fc_victim_ours	fc_weapon	fc_basin	fc_dour	fc_dtheir	fc_pres0	fc_pres20	atring_first8	atring_first16	atring_rnds8	atring_share8	atring_share16	atring_bodyrnds	atring_peak	establish_first	establish_rnds	establish_share	establish_peak	raider_n	raider_life_med	kill_sentinel	kill_gunner	kill_builder_attack	kill_none	apron_death_med	apron_death_first	ourbot_deaths	oppbot_deaths	death_home	death_mid	death_apron	death_tiles	death_top1	death_conc	death_med_rnd	death_choke	our_recv_sent	our_recv_gun	our_recv_peck	opp_recv_sent	opp_recv_gun	opp_recv_peck	ourcore_firsthit	ourcore_min	ourcore_r150	oppcore_firsthit	oppcore_min	oppcore_r150	tape_ours_won	tape_turn	cond
glacierkeep_s302_A	glacierkeep	302	A	509	1	6	0	3	1.25	4	5	13	11	35	1	1	3	48	0	1	14	9	9	2	7	5	23	0	0	71	0	0	69	0	0	117	0	0	0	0	1	0	0	6	2	11	0	1	0	0	7	2	11	0	2	0	0	7	2	11	0	3	0	0	7	2	11	0	29	-1	2	0	480	0	0.0	474	0.988	4.0	474	480	0.988	8	6	6	0	2	7	7	0	1	7	7	0	1	7	7	0	1	10	10	7	0	6.729	6	6	1389	0.1447	0.0007	6	10	11	3	3	0.5	0	23	6	0.261	3	6	201	34	6	8	201	0	812	2	5	5	5	63	9	10	12	1	gunner	theirs	20	3	2	2	12	11	497	0.976	0.978	1060	3	13	496	0.974	11	3	403	0	1	0	0	414	414	1	2	0	0	1	1	1	1.0	414	0	0	251	30	28	21	10	-1	500	500	375	0	500	1	509	Core destroyed
glacierkeep_s302_B	glacierkeep	302	B	977	1	5	0	3	1.25	4	5	16	11	12	1	1	2	52	0	1	17	7	9	2	9	4	21	0	0	31	0	0	12	0	0	27	0	0	0	0	1	0	0	5	4	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	33	-1	2	0	944	0	0.0	343	0.363	4.22	343	944	0.363	8	5	5	0	3	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	6.927	5	7	3182	0.4893	0.0006	6	10	11	2	2	0.4	0	23	6	0.261	3	5	8	343	6	8	8	0	36	2	5	5	6	75	9	15	13	1	builder_attack	theirs	21	4	2	2	12	11	813	0.832	0.983	920	2	13	964	0.987	13	2	166	0	1	0	0	176	176	1	1	0	0	1	1	1	1.0	176	0	0	305	23	28	304	20	-1	500	500	922	0	500	1	977	Core destroyed
glacierkeep_s303_A	glacierkeep	303	A	1000	0	5	0	3	1.25	4	5	13	11	35	2	2	10	13	1	2	14	11	17	8	9	6	5	0	0	27	0	90	69	0	110	54	0	180	0	660	2	0	0	5	4	11	0	2	0	0	8	2	11	0	2	0	0	8	2	11	0	2	0	0	8	2	11	0	36	-1	2	0	964	0	0.0	8	0.008	5.0	8	964	0.008	8	5	5	0	3	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.799	5	6	3651	0.527	0.0405	6	10	11	2	2	0.4	0	23	6	0.261	3	6	145	139	6	8	145	0	497	3	5	4	5	69	9	14	12	1	builder_attack	theirs	21	4	2	2	12	11	784	0.784	0.806	1089	2	13	987	0.987	14	2	446	2	0	0	0	817	456	2	0	0	0	2	1	2	1.0	817	0	82	0	314	13	7	96	-1	500	500	260	374	500	0	1000	Titanium collected (tiebreak)
glacierkeep_s303_B	glacierkeep	303	B	483	0	5	0	3	1.25	4	5	72	11	12	0	0	7	88	0	0	76	0	0	2	9	6	29	0	0	58	0	0	16	0	0	19	0	0	0	530	0	0	0	4	-1	-1	0	0	0	0	8	-1	-1	0	1	0	0	8	2	11	0	3	0	0	8	2	11	0	96	-1	2	0	387	0	0.0	0	0.0	-1	0	387	0.0	8	4	4	0	4	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.482	5	7	1294	0.6468	0.0031	6	10	11	2	2	0.4	0	23	6	0.261	3	7	8	118	6	8	8	0	37	2	5	6	4	23	9	14	15	1	builder_attack	theirs	26	2	2	2	12	11	50	0.104	0.126	85	2	13	470	0.973	12	2	49	0	2	0	0	72	59	2	1	0	0	2	2	1	0.5	72	0	28	25	162	2	1	20	443	0	500	-1	500	500	0	483	Core destroyed
glacierkeep_s304_A	glacierkeep	304	A	1000	0	5	0	3	1.25	4	5	13	11	35	1	1	2	13	1	1	14	9	9	5	9	7	14	0	0	40	0	30	15	0	160	12	0	410	0	2910	1	0	0	5	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	29	-1	2	103	868	0	0.106	205	0.211	4.09	308	971	0.317	8	5	5	0	3	8	8	0	0	8	8	0	0	8	8	0	0	11	11	8	0	7.237	5	8	1144	0.743	0.0009	6	10	11	2	2	0.4	0	23	6	0.261	3	8	9	152	6	7	8	1	34	2	5	5	4	154	9	18	12	1	builder_attack	theirs	21	4	2	2	12	11	845	0.845	0.853	1656	2	13	987	0.987	10	2	837	2	0	0	0	864	847	2	0	0	0	2	2	1	0.5	864	0	3	703	151	0	190	93	-1	500	500	-1	500	500	0	1000	Titanium collected (tiebreak)
glacierkeep_s304_B	glacierkeep	304	B	517	0	5	0	3	1.25	4	5	16	11	12	1	1	1	220	0	0	17	7	9	2	6	6	29	0	0	6	0	0	12	0	0	12	0	0	0	840	1	0	0	5	4	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	33	-1	2	0	484	0	0.0	53	0.11	4.19	53	484	0.11	8	5	5	0	3	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.507	5	7	485	0.2536	0.0	6	10	11	2	2	0.4	0	23	6	0.261	3	7	8	6	6	8	8	0	36	2	5	5	3	14	9	13	11	1	builder_attack	theirs	21	4	2	2	12	11	122	0.236	0.246	167	2	13	504	0.975	8	2	48	0	2	0	0	138	58	2	1	0	0	2	1	2	1.0	138	0	28	35	109	0	283	10	484	0	500	-1	500	500	0	517	Core destroyed
glacierkeep_s305_A	glacierkeep	305	A	281	0	5	0	3	1.25	4	5	13	11	35	2	2	2	13	1	2	14	11	17	8	7	6	5	0	0	33	0	90	69	0	110	16	0	260	0	790	2	0	0	5	4	11	0	2	0	0	8	2	11	0	2	0	0	8	2	11	0	2	0	0	8	2	11	0	36	-1	2	0	245	0	0.0	7	0.029	5.0	7	245	0.029	8	5	5	0	3	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.288	5	7	1151	0.4023	0.0009	6	10	11	2	2	0.4	0	23	6	0.261	3	6	65	8	6	7	65	0	263	3	5	4	4	26	9	14	12	1	builder_attack	theirs	21	4	2	2	12	11	259	0.922	0.961	443	2	13	268	0.954	13	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	28	0	208	16	1	70	238	0	500	173	336	500	0	281	Core destroyed
glacierkeep_s305_B	glacierkeep	305	B	1000	0	13	0	3	1.25	4	5	242	17	16	0	0	8	72	0	0	244	0	0	2	40	16	31	0	0	53	0	0	53	0	0	20	0	0	5430	7660	0	0	0	3	-1	-1	0	0	0	0	7	-1	-1	0	0	0	0	6	-1	-1	0	0	0	0	8	-1	-1	0	272	516	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	5	7	7	0	1	6	6	0	2	7	7	0	0	10	10	8	0	5.977	13	17	3055	0.4101	0.071	6	10	11	10	10	0.769	0	23	6	0.261	3	7	60	192	6	8	29	31	-40	2	5	6	23	57	9	13	12	1	gunner	theirs	20	3	2	2	12	11	481	0.481	0.505	560	3	13	987	0.987	11	10	18	5	4	0	0	738	28	9	6	0	0	9	6	2	0.222	738	0	24	31	274	80	398	244	-1	500	500	585	388	500	0	1000	Titanium collected (tiebreak)
glacierkeep_s306_A	glacierkeep	306	A	719	0	5	0	3	1.25	4	5	13	11	35	2	2	2	104	0	0	14	10	17	2	5	8	5	0	0	31	0	0	12	0	0	5	0	0	0	660	2	0	0	6	5	11	0	2	0	0	8	2	11	0	2	0	0	7	2	11	0	2	0	0	7	2	11	0	40	-1	2	0	679	0	0.0	593	0.873	3.0	593	679	0.873	8	6	6	0	2	8	8	0	0	7	7	0	1	7	7	0	1	10	10	8	0	6.727	5	6	2114	0.1793	0.0005	6	10	11	2	2	0.4	0	23	6	0.261	3	6	315	9	6	7	315	0	1265	4	5	4	2	39	9	13	12	1	gunner	theirs	20	3	2	2	12	11	701	0.975	0.985	1107	2	13	706	0.982	7	2	411	0	1	0	0	421	421	1	1	0	0	1	1	1	1.0	421	0	30	133	121	0	348	0	679	0	500	-1	500	500	0	719	Core destroyed
glacierkeep_s306_B	glacierkeep	306	B	516	0	5	0	3	1.25	4	5	216	11	12	0	0	6	64	0	0	224	0	0	2	8	12	31	0	0	53	0	0	70	0	0	14	0	0	280	3030	0	0	0	2	-1	-1	0	0	0	0	7	-1	-1	0	0	0	0	6	-1	-1	0	0	0	0	6	-1	-1	0	244	312	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	1	5	7	7	1	0	6	6	1	1	6	6	1	1	10	10	7	1	5.688	5	13	1588	0.512	0.0157	6	10	11	2	2	0.4	0	23	6	0.261	3	5	8	143	6	8	8	0	37	2	5	6	4	15	9	13	12	1	gunner	theirs	20	3	2	2	12	11	268	0.519	0.535	279	2	13	503	0.975	11	2	18	1	1	0	0	287	28	2	7	0	0	2	2	1	0.5	287	0	34	7	190	45	0	20	494	0	500	169	434	500	0	516	Core destroyed
glacierkeep_s307_A	glacierkeep	307	A	1000	0	6	0	3	1.25	4	5	13	11	35	1	1	12	13	1	1	14	6	9	5	14	8	3	0	0	12	0	0	5	0	160	12	0	410	2040	3640	1	0	0	4	5	11	0	1	0	0	7	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	40	740	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	4	7	7	0	1	8	8	0	0	8	8	0	0	11	11	8	0	6.263	6	14	2290	0.5048	0.0105	6	10	11	5	4	0.833	0	23	6	0.261	3	8	8	191	6	7	8	0	40	2	5	5	9	134	9	13	16	0	sentinel	ours	1	22	2	2	12	11	729	0.729	0.807	1041	2	13	987	0.987	12	5	517	0	2	0	0	656	527	2	3	0	0	2	2	1	0.5	656	0	1	440	276	92	0	101	-1	500	500	421	122	500	0	1000	Titanium collected (tiebreak)
glacierkeep_s307_B	glacierkeep	307	B	465	0	5	0	3	1.25	4	5	92	11	12	0	0	6	208	0	0	93	0	0	2	7	13	40	0	0	58	0	0	41	0	0	29	0	0	0	3200	0	0	0	5	-1	-1	0	0	0	0	8	-1	-1	0	1	0	0	8	6	11	0	1	0	0	8	2	11	0	108	-1	2	0	357	0	0.0	0	0.0	-1	0	357	0.0	8	5	5	0	3	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.604	5	13	1353	0.5469	0.0052	6	10	11	2	2	0.4	0	23	6	0.261	3	5	8	80	6	8	8	0	38	2	5	6	3	22	9	18	12	1	builder_attack	theirs	21	4	2	2	12	11	142	0.305	0.308	256	2	13	452	0.972	11	2	122	0	2	0	0	154	132	2	4	0	0	2	2	1	0.5	154	0	28	42	167	10	33	20	422	0	500	-1	500	500	0	465	Core destroyed
glacierkeep_s308_A	glacierkeep	308	A	337	0	8	0	3	1.25	4	5	13	11	35	1	1	3	13	1	1	14	9	9	9	9	8	8	0	0	42	0	0	71	0	0	116	0	0	0	700	1	0	0	5	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	2	0	0	8	2	11	0	29	-1	2	0	308	0	0.0	14	0.045	4.0	14	308	0.045	8	5	5	0	3	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.433	8	6	807	0.119	0.0012	6	10	11	3	3	0.375	0	23	6	0.261	3	6	88	82	6	8	74	0	279	2	5	5	4	17	9	16	32	1	builder_attack	theirs	24	1	2	2	12	11	174	0.516	0.558	250	2	13	324	0.961	12	3	94	0	2	0	0	189	104	2	0	0	0	2	2	1	0.5	189	0	28	23	155	0	0	20	310	0	500	-1	500	500	0	337	Core destroyed
glacierkeep_s308_B	glacierkeep	308	B	661	1	10	0	3	1.25	4	5	304	11	12	0	0	8	112	0	0	305	0	0	2	26	14	6	0	0	12	0	0	12	0	0	12	0	0	2960	5430	0	0	0	6	-1	-1	0	0	0	0	7	-1	-1	0	0	0	0	7	-1	-1	0	0	0	0	8	-1	-1	0	326	328	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	6	6	0	2	7	7	0	1	7	7	0	1	8	8	0	0	10	10	8	0	5.793	10	16	2019	0.4537	0.0183	6	10	11	6	6	0.6	0	23	6	0.261	3	5	32	271	6	10	22	9	55	2	5	7	15	34	9	11	12	1	builder_attack	theirs	21	4	2	2	12	11	127	0.192	0.281	154	2	13	648	0.98	9	6	29	3	3	0	0	605	39	6	3	0	0	6	6	1	0.167	605	0	10	25	185	81	130	32	-1	500	500	429	0	500	1	661	Core destroyed
glacierkeep_s309_A	glacierkeep	309	A	558	0	5	0	3	1.25	4	5	13	11	35	1	1	4	13	1	1	14	9	9	7	8	10	17	0	0	33	0	30	67	0	30	12	0	30	0	990	1	0	0	3	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	1	0	0	7	2	11	0	29	-1	2	0	529	0	0.0	230	0.435	4.02	230	529	0.435	8	3	3	0	5	8	8	0	0	8	8	0	0	7	7	0	1	11	11	8	0	6.568	5	10	932	0.5107	0.0848	6	10	11	2	2	0.4	0	23	6	0.261	3	8	7	62	6	7	7	0	34	2	5	5	3	13	9	13	36	0	builder_attack	theirs	25	1	2	2	12	11	97	0.174	0.203	150	2	13	545	0.977	11	2	77	0	2	0	0	127	87	2	4	0	0	2	2	1	0.5	127	0	28	26	65	4	171	20	478	0	500	-1	500	500	0	558	Core destroyed
glacierkeep_s309_B	glacierkeep	309	B	674	0	5	0	3	1.25	4	5	16	11	12	1	1	1	228	0	0	17	7	9	2	5	8	0	0	0	12	0	0	12	0	0	12	0	0	0	1200	1	0	0	4	4	11	0	1	0	0	6	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	36	-1	2	35	603	0	0.055	17	0.027	4.18	52	638	0.082	8	4	4	0	4	6	6	0	2	8	8	0	0	8	8	0	0	10	10	8	0	7.545	5	7	847	0.5998	0.0	6	10	11	2	2	0.4	0	23	6	0.261	3	5	8	4	6	8	8	0	36	4	5	5	2	12	9	10	13	1	builder_attack	theirs	21	4	2	2	12	11	570	0.846	0.858	675	2	13	661	0.981	6	2	114	1	1	0	0	589	124	2	0	0	0	2	2	1	0.5	589	0	29	16	133	158	0	0	638	0	500	-1	500	500	0	674	Core destroyed
glacierkeep_s310_A	glacierkeep	310	A	282	0	5	0	3	1.25	4	5	13	11	35	1	1	1	13	1	2	14	9	9	8	6	9	33	0	0	12	0	90	12	0	280	12	0	990	0	1970	1	0	0	6	2	11	0	1	0	0	7	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	29	-1	2	0	253	0	0.0	83	0.328	4.89	83	253	0.328	8	6	6	0	2	7	7	0	1	8	8	0	0	8	8	0	0	10	10	8	0	7.074	5	6	815	0.5656	0.0012	6	10	11	2	2	0.4	0	23	6	0.261	3	6	7	17	6	7	7	0	34	2	5	5	3	10	9	7	16	0	builder_attack	theirs	22	1	2	2	12	11	138	0.489	0.496	257	2	13	121	0.429	5	2	130	2	0	0	0	153	140	2	0	0	0	2	2	1	0.5	153	0	32	11	100	0	141	3	254	0	500	-1	500	500	0	282	Core destroyed
glacierkeep_s310_B	glacierkeep	310	B	324	0	5	0	3	1.25	4	5	78	11	12	0	0	5	80	0	0	82	0	0	2	6	7	29	0	0	58	0	0	30	0	0	48	0	20	0	960	0	0	0	4	-1	-1	0	0	0	0	8	-1	-1	0	1	0	0	8	2	11	0	2	0	0	8	2	11	0	98	-1	2	0	226	0	0.0	0	0.0	-1	0	226	0.0	8	4	4	0	4	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.228	5	7	830	0.4795	0.006	6	10	11	2	2	0.4	0	23	6	0.261	3	7	8	101	6	8	8	0	36	2	5	6	3	15	9	13	12	1	builder_attack	theirs	21	4	2	2	12	11	52	0.16	0.167	86	2	13	311	0.96	11	2	46	0	2	0	0	65	56	2	1	0	0	2	1	2	1.0	65	0	28	12	181	3	0	20	297	0	500	-1	500	500	0	324	Core destroyed
glacierkeep_s311_A	glacierkeep	311	A	1000	0	6	0	3	1.25	4	5	13	11	35	1	1	2	220	0	0	14	9	9	2	9	10	23	0	0	5	0	0	12	0	0	12	0	0	0	5720	1	0	0	3	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	29	-1	2	208	763	0	0.214	127	0.131	4.31	335	971	0.345	8	3	3	0	5	8	8	0	0	8	8	0	0	8	8	0	0	11	11	8	0	6.878	6	14	2501	0.4154	0.1271	6	10	11	3	3	0.5	0	23	6	0.261	3	8	46	41	6	7	10	36	-28	2	5	5	5	22	9	15	12	1	gunner	theirs	21	4	2	2	12	11	884	0.884	0.893	927	2	13	812	0.812	10	3	46	0	2	0	0	747	56	2	1	0	0	2	2	1	0.5	747	0	6	26	200	0	400	124	-1	500	500	-1	500	500	0	1000	Titanium collected (tiebreak)
glacierkeep_s311_B	glacierkeep	311	B	478	0	5	0	3	1.25	4	5	168	12	11	0	0	6	212	0	0	169	0	0	2	7	8	30	0	0	58	0	0	14	0	0	12	0	0	0	990	0	0	0	5	-1	-1	0	0	0	0	8	-1	-1	0	0	0	0	8	-1	-1	0	0	0	0	8	-1	-1	0	260	-1	2	0	218	0	0.0	0	0.0	-1	0	218	0.0	8	5	5	0	3	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.615	5	10	1375	0.496	0.0051	6	10	11	2	2	0.4	0	23	6	0.261	3	5	8	100	6	8	8	0	36	2	5	6	4	22	9	19	13	1	builder_attack	theirs	21	4	2	2	12	11	119	0.249	0.285	198	2	13	465	0.973	13	2	92	0	2	0	0	147	102	2	3	0	0	2	2	1	0.5	147	0	28	44	152	22	0	20	423	0	500	81	306	346	0	478	Core destroyed
glacierkeep_s312_A	glacierkeep	312	A	392	0	10	0	3	1.25	4	5	13	11	35	1	1	3	13	1	1	14	9	9	9	9	8	8	0	0	42	0	0	71	0	0	116	0	0	0	1440	1	0	0	5	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	2	0	0	8	2	11	0	29	-1	2	0	363	0	0.0	14	0.039	4.0	14	363	0.039	8	5	5	0	3	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.513	10	10	990	0.1071	0.002	6	10	11	3	3	0.3	0	23	6	0.261	3	6	120	93	6	8	103	10	380	2	5	5	5	19	9	16	32	1	builder_attack	theirs	24	1	2	2	12	11	186	0.474	0.51	262	2	13	379	0.967	12	3	93	0	3	0	0	189	104	3	0	0	0	3	3	1	0.333	189	0	28	27	144	0	0	20	357	0	500	-1	500	500	0	392	Core destroyed
glacierkeep_s312_B	glacierkeep	312	B	465	0	5	0	3	1.25	4	5	52	12	11	0	1	7	84	0	0	58	0	2	2	7	6	40	0	0	14	0	0	42	0	0	55	0	0	0	590	0	0	0	5	-1	-1	0	1	0	0	8	12	12	0	1	0	0	8	2	12	0	2	0	0	8	2	12	0	80	-1	2	0	385	0	0.0	0	0.0	-1	0	385	0.0	8	5	5	0	3	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.54	5	7	1190	0.5445	0.0042	6	10	11	2	2	0.4	0	23	6	0.261	3	7	9	112	6	8	9	0	39	2	5	6	4	22	9	12	11	1	builder_attack	theirs	21	4	2	2	12	11	189	0.406	0.422	214	2	13	452	0.972	9	2	28	0	2	0	0	207	38	2	1	0	0	2	1	2	1.0	207	0	28	62	136	3	0	20	422	0	500	-1	500	500	0	465	Core destroyed
glacierkeep_s313_A	glacierkeep	313	A	337	0	8	0	3	1.25	4	5	13	11	35	1	1	3	13	1	1	14	9	9	9	9	8	8	0	0	42	0	0	71	0	0	116	0	0	0	700	1	0	0	5	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	2	0	0	8	2	11	0	29	-1	2	0	308	0	0.0	14	0.045	4.0	14	308	0.045	8	5	5	0	3	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.433	8	6	807	0.119	0.0012	6	10	11	3	3	0.375	0	23	6	0.261	3	6	88	82	6	8	74	0	279	2	5	5	4	17	9	16	32	1	builder_attack	theirs	24	1	2	2	12	11	174	0.516	0.558	250	2	13	324	0.961	12	3	94	0	2	0	0	189	104	2	0	0	0	2	2	1	0.5	189	0	28	23	155	0	0	20	310	0	500	-1	500	500	0	337	Core destroyed
glacierkeep_s313_B	glacierkeep	313	B	1000	0	6	0	3	1.25	4	5	296	12	11	0	0	7	200	0	0	300	0	0	2	11	8	32	0	0	44	0	0	79	0	0	14	0	0	0	9490	0	0	0	5	-1	-1	0	0	0	0	8	-1	-1	0	0	0	0	8	-1	-1	0	0	0	0	8	-1	-1	0	356	577	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	5	0	3	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	6.413	6	16	2758	0.4848	0.0087	6	10	11	3	3	0.5	0	23	6	0.261	3	5	9	203	6	8	9	0	42	2	5	6	5	44	9	18	12	1	gunner	theirs	21	4	2	2	12	11	479	0.479	0.514	584	2	13	763	0.763	13	3	109	0	2	0	0	489	119	2	3	0	0	2	2	1	0.5	489	0	0	94	194	49	21	53	-1	500	500	105	234	356	0	1000	Titanium collected (tiebreak)
glacierkeep_s314_A	glacierkeep	314	A	713	0	13	0	3	1.25	4	5	13	11	35	1	1	1	13	1	2	14	9	9	9	11	6	33	0	0	47	0	80	60	0	210	14	0	240	0	240	1	0	0	5	2	11	0	1	0	0	7	2	11	0	1	0	0	7	2	11	0	1	0	0	7	2	11	0	29	-1	2	0	684	0	0.0	678	0.991	4.0	678	684	0.991	8	5	5	0	3	7	7	0	1	7	7	0	1	7	7	0	1	10	10	7	0	6.794	13	6	506	0.3814	0.0059	6	10	11	4	4	0.308	0	23	6	0.261	3	6	18	157	6	8	17	0	82	2	5	5	7	34	9	15	16	0	builder_attack	theirs	22	1	2	2	12	11	281	0.394	0.435	397	2	13	700	0.982	14	4	176	0	4	0	0	488	187	4	0	0	0	4	3	2	0.5	488	0	28	96	107	13	0	70	467	0	500	145	266	446	0	713	Core destroyed
glacierkeep_s314_B	glacierkeep	314	B	513	1	10	0	3	1.25	4	5	80	12	11	0	0	4	164	0	0	86	0	0	2	22	5	32	0	0	12	0	0	5	0	0	51	0	0	2160	0	0	0	0	6	-1	-1	0	0	0	0	6	-1	-1	0	1	0	0	6	7	12	0	1	0	0	6	2	12	0	116	200	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	6	6	1	1	6	6	1	1	6	6	1	1	6	6	1	1	10	10	7	1	5.854	10	7	1066	0.5038	0.0	6	10	11	7	7	0.7	0	23	6	0.261	3	5	20	8	6	8	20	0	96	2	5	6	12	27	9	13	11	1	builder_attack	theirs	21	4	2	2	12	11	295	0.575	0.667	344	2	13	500	0.975	9	7	28	0	6	0	0	383	62	6	3	0	0	6	4	3	0.5	383	0	0	62	83	145	0	13	-1	500	500	209	0	500	1	513	Core destroyed
glacierkeep_s315_A	glacierkeep	315	A	283	0	5	0	3	1.25	4	5	13	11	35	1	1	3	13	1	1	14	9	9	8	8	7	8	0	0	42	0	0	54	0	0	22	0	270	0	770	1	0	0	6	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	29	-1	2	0	254	0	0.0	10	0.039	5.0	10	254	0.039	8	6	6	0	2	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.325	5	6	981	0.4363	0.001	6	10	11	2	2	0.4	0	23	6	0.261	3	6	28	72	6	7	28	0	118	2	5	5	5	18	9	16	32	1	builder_attack	theirs	24	1	2	2	12	11	264	0.933	0.961	399	2	13	270	0.954	14	2	190	1	0	0	0	200	200	1	1	0	0	1	1	1	1.0	200	0	36	0	150	11	10	49	251	0	500	117	356	364	0	283	Core destroyed
glacierkeep_s315_B	glacierkeep	315	B	700	0	7	0	3	1.25	4	5	16	11	12	1	1	12	56	0	1	17	7	9	2	12	11	21	0	0	24	0	0	14	0	0	12	0	0	840	3020	1	0	0	5	4	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	2	0	0	8	2	11	0	33	404	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	5	0	3	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.016	7	13	1965	0.4336	0.0102	6	10	11	4	4	0.571	0	23	6	0.261	3	5	38	175	6	8	11	27	-65	2	5	5	5	39	9	15	11	1	builder_attack	theirs	21	4	2	2	12	11	297	0.424	0.44	340	2	13	687	0.981	12	4	110	1	2	0	0	230	121	3	4	0	0	3	3	1	0.333	230	0	33	36	131	14	30	42	681	0	500	81	338	338	0	700	Core destroyed
glacierkeep_s316_A	glacierkeep	316	A	558	0	5	0	3	1.25	4	5	13	11	35	1	1	4	13	1	1	14	9	9	7	8	10	17	0	0	33	0	30	67	0	30	12	0	30	0	990	1	0	0	3	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	1	0	0	7	2	11	0	29	-1	2	0	529	0	0.0	230	0.435	4.02	230	529	0.435	8	3	3	0	5	8	8	0	0	8	8	0	0	7	7	0	1	11	11	8	0	6.568	5	10	932	0.5107	0.0848	6	10	11	2	2	0.4	0	23	6	0.261	3	8	7	62	6	7	7	0	34	2	5	5	3	13	9	13	36	0	builder_attack	theirs	25	1	2	2	12	11	97	0.174	0.203	150	2	13	545	0.977	11	2	77	0	2	0	0	127	87	2	4	0	0	2	2	1	0.5	127	0	28	26	65	4	171	20	478	0	500	-1	500	500	0	558	Core destroyed
