tag	map	seed	seat	rounds	won	spawn_n	spawn1_rnd	spawn4_rnd	spawn_fwd4	spawn_fwd_pos4	spawn_n30	harv1_rnd	harv1_dour	harv1_dtheir	harv_n30	harv_n60	harv_n	opp_harv1_rnd	opp_harv_n30	opp_harv_n60	conv1_rnd	conv_n30	conv_n60	opp_conv_n30	turret_n	opp_turret_n	ti_bank30	ti_coll30	opp_coll30	ti_bank60	ti_coll60	opp_coll60	ti_bank100	ti_coll100	opp_coll100	ti_bank200	ti_coll200	opp_coll200	ti_coll_end	opp_coll_end	harv_live30	harv_wired30	conv_good30	enemy_ourring30	conv_dmin30	harv_dmin30	conv_home30	harv_live60	harv_wired60	conv_good60	enemy_ourring60	conv_dmin60	harv_dmin60	conv_home60	harv_live100	harv_wired100	conv_good100	enemy_ourring100	conv_dmin100	harv_dmin100	conv_home100	harv_live150	harv_wired150	conv_good150	enemy_ourring150	conv_dmin150	harv_dmin150	conv_home150	head2_rnd	head1_rnd	head_dmin_ever	headadj_free_rnds	headadj_enemy_rnds	headadj_own_rnds	headadj_free_share	replan_rnds	replan_share	replan_dist	ringfree_rounds_after_head2	rounds_after_head2	ringfree_share_after_head2	homering_n	eseal30	ebar30	oseal30	free30	eseal60	ebar60	oseal60	free60	eseal100	ebar100	oseal100	free100	eseal150	ebar150	oseal150	free150	eseal_first	ebar_first	eseal_max	oseal_max	eseal_mean	bots_ours	bots_theirs	moves	rev_rate	choke_step_rate	dep_rnd	arr36_rnd	arr16_rnd	n_reach36	n_reach16	reach36_share	stall_bots	bfs_cc	route_steps	route_detour	arr16_hops	arr16_walks	throws_ours	throws_opp	throw1_rnd	throws_ours30	throw_fwd	throw_back	throw_gain	turret_dmin	turret1_rnd	turret_n30	turret_n_theirhalf	fwdbuild_n	fwdbuild1_rnd	fwdbuild_n100	fc_rnd	fc_victim_ours	fc_weapon	fc_basin	fc_dour	fc_dtheir	fc_pres0	fc_pres20	atring_first8	atring_first16	atring_rnds8	atring_share8	atring_share16	atring_bodyrnds	atring_peak	establish_first	establish_rnds	establish_share	establish_peak	raider_n	raider_life_med	kill_sentinel	kill_gunner	kill_builder_attack	kill_none	apron_death_med	apron_death_first	ourbot_deaths	oppbot_deaths	death_home	death_mid	death_apron	death_tiles	death_top1	death_conc	death_med_rnd	death_choke	our_recv_sent	our_recv_gun	our_recv_peck	opp_recv_sent	opp_recv_gun	opp_recv_peck	ourcore_firsthit	ourcore_min	ourcore_r150	oppcore_firsthit	oppcore_min	oppcore_r150	tape_ours_won	tape_turn	cond
v531fix_glacierkeep_s14_A	glacierkeep	14	A	1000	0	12	0	3	1.25	4	5	204	11	12	0	0	4	128	0	0	15	8	9	2	17	16	7	0	0	12	0	0	17	0	0	97	0	0	0	8350	0	0	0	4	2	-1	0	0	0	0	7	2	-1	0	0	0	0	5	2	-1	0	0	0	0	5	2	-1	0	15	-1	2	0	985	0	0.0	985	1.0	2.31	985	985	1.0	8	4	4	0	4	7	7	0	1	5	5	0	3	5	5	0	3	10	10	7	0	4.84	12	16	3842	0.2207	0.0167	6	10	11	8	8	0.667	0	23	6	0.261	3	6	461	211	6	7	410	51	1355	2	5	5	5	23	9	12	12	1	gunner	theirs	21	4	2	2	12	11	357	0.357	0.453	372	2	13	657	0.657	9	8	18	2	5	0	0	509	28	7	3	0	0	7	4	3	0.429	509	0	18	42	176	37	0	36	-1	500	500	-1	500	500	0	1000	Titanium collected (tiebreak)
parent_glacierkeep_s14_B	glacierkeep	14	B	720	1	7	0	3	1.25	4	5	180	11	12	0	0	10	60	0	1	183	0	0	2	18	5	26	0	0	12	0	0	26	0	0	2	0	0	2360	190	0	0	0	5	-1	-1	0	0	0	0	7	-1	-1	0	0	0	0	6	-1	-1	0	0	0	0	6	-1	-1	0	200	464	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	5	0	3	7	7	0	1	6	6	0	2	6	6	0	2	10	10	8	0	5.919	7	7	2370	0.6021	0.0186	6	10	11	4	4	0.571	0	23	6	0.261	3	5	14	182	6	8	14	0	66	2	5	6	10	81	9	13	13	1	builder_attack	theirs	21	4	2	2	12	11	546	0.758	0.84	632	2	13	707	0.982	12	4	94	0	3	0	0	470	105	3	3	0	0	3	3	1	0.333	470	0	0	270	85	90	0	43	-1	500	500	547	0	500	1	720	Core destroyed
flagoff_glacierkeep_s14_B	glacierkeep	14	B	654	0	5	0	3	1.25	4	5	16	11	12	1	1	8	56	0	1	17	8	9	2	9	8	17	0	0	24	0	0	14	0	0	32	0	0	0	1810	1	0	0	4	3	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	2	0	0	8	2	11	0	32	-1	2	0	622	0	0.0	13	0.021	4.54	13	622	0.021	8	4	4	0	4	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.653	5	10	1806	0.5831	0.0055	6	10	11	2	2	0.4	0	23	6	0.261	3	5	8	76	6	8	8	0	36	2	5	5	4	24	9	15	13	1	builder_attack	theirs	21	4	2	2	12	11	118	0.18	0.234	177	2	13	641	0.98	13	2	62	0	2	0	0	213	72	2	4	0	0	2	2	1	0.5	213	0	28	42	162	20	1	20	612	0	500	81	338	434	0	654	Core destroyed
v530_glacierkeep_s14_B	glacierkeep	14	B	790	0	9	0	3	1.25	4	5	236	11	12	0	0	2	28	1	1	16	4	15	2	14	9	4	0	0	3	0	0	32	0	0	14	0	0	0	4240	0	0	1	4	1	-1	1	0	0	1	6	1	-1	1	0	0	1	6	1	-1	1	0	0	1	6	1	-1	1	24	24	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	3	5	5	0	2	5	5	0	2	5	5	0	2	10	10	7	0	5.204	9	13	2874	0.3222	0.0498	6	10	11	5	5	0.556	0	23	6	0.261	3	5	323	57	6	9	323	0	1278	2	5	6	6	26	9	10	13	1	builder_attack	theirs	21	4	2	2	12	11	393	0.497	0.516	519	2	13	681	0.862	13	5	120	3	2	0	0	613	144	5	3	0	0	5	3	3	0.6	613	0	47	45	184	82	0	46	731	0	500	148	256	482	0	790	Core destroyed
v531fix_glacierkeep_s14_B	glacierkeep	14	B	1000	0	5	0	3	1.25	4	5	404	12	11	0	0	4	72	0	0	15	5	10	2	13	7	0	0	0	25	0	0	64	0	0	16	0	130	0	3480	0	0	5	3	1	-1	1	0	0	1	4	1	-1	1	0	0	1	4	1	-1	1	0	0	1	8	1	-1	1	15	15	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	4	3	3	0	4	3	3	0	4	7	7	0	0	10	10	7	0	6.455	5	9	3691	0.767	0.0084	6	10	11	2	2	0.4	0	23	6	0.261	3	5	8	112	6	8	8	0	36	2	5	6	7	49	9	13	12	1	builder_attack	theirs	21	4	2	2	12	11	571	0.571	0.586	950	2	13	823	0.823	13	2	556	0	2	0	0	597	566	2	1	0	0	2	2	1	0.5	597	0	0	177	200	80	6	40	-1	500	500	186	116	500	0	1000	Titanium collected (tiebreak)
parent_yulerune_s13_A	yulerune	13	A	194	0	4	0	3	1.25	4	4	5	6	25	2	2	2	7	2	2	6	7	7	11	9	5	10	0	60	17	0	140	54	0	240	71	0	480	0	480	2	0	0	7	2	6	0	2	0	0	8	2	6	0	2	0	0	8	2	6	0	2	0	0	8	2	6	0	11	-1	2	0	183	0	0.0	38	0.208	3.95	38	183	0.208	8	7	6	0	1	8	7	0	0	8	7	0	0	8	7	0	0	5	8	8	0	7.139	4	6	503	0.5288	0.0596	7	13	13	2	2	0.5	1	27	7	0.259	3	3	30	64	6	10	30	0	136	2	6	6	7	12	12	11	15	0	gunner	theirs	24	5	1	2	13	13	169	0.871	0.933	221	2	18	154	0.794	5	2	86	0	1	0	0	99	99	1	0	0	0	1	1	1	1.0	99	0	28	16	82	0	7	87	139	0	392	-1	500	500	0	194	Core destroyed
flagoff_yulerune_s13_A	yulerune	13	A	160	0	4	0	3	1.25	4	4	5	6	25	2	2	2	7	2	2	6	7	7	14	5	4	27	0	60	47	0	180	47	0	400	79	0	600	0	600	2	0	0	7	2	6	0	2	0	0	8	2	6	0	2	0	0	8	2	6	0	2	0	0	8	2	6	0	11	-1	2	0	149	0	0.0	25	0.168	3.92	25	149	0.168	8	7	6	0	1	8	7	0	0	8	7	0	0	8	7	0	0	5	8	8	0	7.044	4	5	438	0.3973	0.0799	7	13	13	2	2	0.5	1	27	7	0.259	3	3	32	31	6	9	32	0	149	2	6	5	3	19	12	14	15	0	builder_attack	theirs	26	1	2	2	13	13	147	0.919	0.919	274	2	14	146	0.912	7	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	28	0	174	0	0	115	105	0	86	-1	500	500	0	160	Core destroyed
v530_yulerune_s13_A	yulerune	13	A	418	0	5	0	3	1.25	4	4	12	6	25	1	1	8	7	1	1	2	11	11	11	11	16	27	40	20	46	100	20	34	100	20	81	310	280	840	3820	1	1	11	5	1	6	2	1	0	6	8	1	6	1	1	0	1	8	1	6	1	3	1	6	7	1	6	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	4	0	1	7	6	0	0	7	6	0	0	7	6	0	0	5	13	7	0	5.545	5	16	1051	0.254	0.0552	7	13	13	4	4	0.8	0	27	7	0.259	3	3	45	134	6	6	45	0	202	2	6	6	5	21	12	17	14	1	builder_attack	ours	1	27	1	2	13	13	89	0.213	0.23	137	2	14	404	0.967	11	4	129	5	0	0	0	96	76	5	9	2	0	3	3	2	0.4	351	0	62	0	192	22	32	25	377	0	500	-1	500	500	0	418	Core destroyed
v531fix_yulerune_s13_A	yulerune	13	A	153	1	5	0	3	1.25	4	4	9	7	20	2	2	3	7	2	2	2	8	8	11	7	4	59	80	40	34	220	90	24	420	90	18	680	90	680	90	2	2	8	6	1	6	1	2	2	8	7	1	6	1	2	2	8	7	1	6	1	3	2	8	7	1	6	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	6	5	0	1	7	6	0	0	7	6	0	0	7	6	0	0	5	11	7	0	6.111	5	5	431	0.1114	0.1114	7	13	13	2	2	0.4	2	27	7	0.259	3	3	46	72	6	11	35	11	134	2	6	6	5	16	12	15	17	1	gunner	theirs	28	3	2	2	13	13	136	0.889	0.915	214	2	17	136	0.889	10	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	0	15	63	47	0	33	-1	500	500	60	0	4	1	153	Core destroyed
parent_yulerune_s13_B	yulerune	13	B	423	0	13	0	3	1.25	4	5	5	6	25	1	1	6	97	0	0	6	5	5	6	25	15	47	50	0	71	70	0	10	70	0	119	830	460	3330	3770	1	1	5	5	1	6	1	1	0	1	5	1	6	1	3	0	1	5	1	6	1	5	4	23	5	1	6	2	11	13	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	3	4	4	0	3	4	4	0	3	4	4	0	1	6	6	4	0	3.567	13	14	1311	0.315	0.0709	6	10	10	8	8	0.615	0	27	4	0.148	2	1	39	84	6	7	37	2	271	2	6	5	11	22	9	8	11	0	builder_attack	theirs	26	1	1	2	10	10	135	0.319	0.433	152	2	14	409	0.967	6	8	32	5	3	0	0	311	54	8	6	0	0	8	6	3	0.375	311	0	60	22	159	118	0	73	390	0	500	182	274	500	0	423	Core destroyed
flagoff_yulerune_s13_B	yulerune	13	B	321	0	5	0	3	1.25	4	5	5	6	25	1	1	3	13	2	3	6	4	4	9	5	6	48	0	30	45	0	50	38	0	50	42	0	180	0	480	1	0	0	3	2	6	0	1	0	0	8	2	6	0	1	0	0	8	2	6	0	1	0	0	8	2	6	0	11	-1	2	1	309	0	0.003	48	0.155	2.04	49	310	0.158	8	3	3	0	5	8	8	0	0	8	8	0	0	8	8	0	0	12	12	8	0	7.103	5	6	976	0.627	0.0266	9	10	10	2	2	0.4	0	27	7	0.259	2	4	16	76	6	7	14	2	124	3	5	4	1	18	11	12	12	1	builder_attack	theirs	26	3	2	2	12	10	255	0.794	0.841	415	2	11	310	0.966	12	2	214	0	2	0	0	280	224	2	2	0	0	2	2	1	0.5	280	0	28	27	108	10	0	166	251	0	500	-1	500	500	0	321	Core destroyed
v530_yulerune_s13_B	yulerune	13	B	265	0	6	0	3	1.25	4	5	13	13	14	1	1	4	13	1	3	2	11	15	9	13	10	0	0	30	14	90	160	99	210	460	27	1100	1320	1730	1960	1	0	5	2	1	13	1	1	1	14	2	1	13	1	3	3	14	2	1	6	1	4	4	22	5	1	6	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	5	2	2	0	5	2	2	0	5	5	5	0	2	6	6	5	0	2.925	6	8	680	0.3162	0.0765	7	9	9	3	3	0.5	0	27	5	0.185	2	2	18	41	7	5	17	1	122	2	6	4	7	17	8	8	8	1	builder_attack	ours	2	25	0	1	9	9	220	0.83	0.845	263	2	10	241	0.909	7	3	80	2	0	0	0	99	89	2	4	0	0	2	2	1	0.5	99	0	84	0	145	68	5	44	198	0	500	160	130	500	0	265	Core destroyed
v531fix_yulerune_s13_B	yulerune	13	B	295	0	8	0	3	1.25	4	5	72	14	13	0	0	8	13	2	3	2	6	6	9	17	12	14	0	30	45	0	170	7	0	370	19	810	1100	2040	2320	0	0	5	2	1	-1	1	0	0	5	2	1	-1	1	1	1	17	2	1	14	1	4	4	23	4	1	6	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	5	2	2	0	5	2	2	0	5	4	4	0	2	6	6	4	0	2.468	8	11	896	0.3382	0.0402	7	9	9	5	5	0.625	0	27	5	0.185	2	2	20	92	7	9	19	1	146	3	6	5	6	17	8	11	8	1	builder_attack	ours	2	25	0	2	9	9	159	0.539	0.539	195	2	10	285	0.966	7	5	44	3	1	0	0	217	59	4	3	0	0	4	3	2	0.5	217	0	44	11	131	28	12	29	262	0	500	-1	500	500	0	295	Core destroyed
parent_yulerune_s14_A	yulerune	14	A	249	0	6	0	3	1.25	4	4	5	6	25	2	2	2	7	3	3	6	7	7	14	6	5	29	0	90	39	0	190	28	0	210	68	0	210	0	210	2	0	0	7	2	6	0	2	0	0	7	2	6	0	2	0	0	7	2	6	0	2	0	0	7	2	6	0	11	-1	2	0	238	0	0.0	238	1.0	3.99	238	238	1.0	8	7	6	0	1	7	6	0	1	7	6	0	1	7	6	0	1	5	8	7	0	6.53	6	5	634	0.6514	0.0426	10	11	11	2	2	0.333	1	27	8	0.296	2	5	28	81	6	11	25	3	121	3	6	5	3	15	12	12	15	0	builder_attack	theirs	26	1	2	2	13	11	213	0.855	0.956	264	2	14	235	0.944	9	2	65	0	1	0	0	76	76	1	0	0	0	1	1	1	1.0	76	0	28	15	65	0	0	135	103	0	374	-1	500	500	0	249	Core destroyed
flagoff_yulerune_s14_A	yulerune	14	A	222	0	5	0	3	1.25	4	4	5	6	25	2	2	6	7	2	3	6	7	7	11	6	6	33	0	70	19	0	220	9	0	320	20	0	940	0	1090	2	0	0	7	2	6	0	2	0	0	8	2	6	0	3	0	0	8	2	6	0	4	0	0	8	2	6	0	11	-1	2	0	211	0	0.0	25	0.118	3.92	25	211	0.118	8	7	6	0	1	8	7	0	0	8	7	0	0	8	7	0	0	5	8	8	0	7.311	5	8	476	0.3929	0.0882	7	13	13	2	2	0.4	0	27	7	0.259	3	3	33	91	6	9	26	7	111	2	6	5	4	11	12	11	15	0	builder_attack	theirs	26	1	2	2	13	13	52	0.234	0.302	82	2	14	208	0.937	6	2	54	0	2	0	0	80	67	2	0	0	0	2	1	2	1.0	80	0	28	17	96	0	0	26	167	0	500	-1	500	500	0	222	Core destroyed
v530_yulerune_s14_A	yulerune	14	A	1000	0	5	0	3	1.25	4	4	12	6	25	1	1	6	7	2	2	2	11	11	15	10	4	57	40	40	25	80	130	19	80	190	32	80	190	80	190	1	1	11	5	1	6	2	1	0	1	8	1	6	1	1	0	1	8	1	6	1	1	0	1	8	1	6	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	4	0	1	7	6	0	0	7	6	0	0	7	6	0	0	5	13	7	0	6.56	5	5	2516	0.3072	0.0739	7	13	13	3	3	0.6	1	27	7	0.259	3	3	164	305	6	6	163	1	670	2	6	5	5	104	12	16	14	1	builder_attack	ours	1	27	1	2	13	13	981	0.981	0.987	1903	2	14	986	0.986	11	3	-1	0	0	0	0	-1	-1	0	1	0	0	0	0	0	-1	-1	0	156	0	266	5	72	128	-1	500	500	-1	500	500	0	1000	Titanium collected (tiebreak)
v531fix_yulerune_s14_A	yulerune	14	A	284	0	9	0	3	1.25	4	4	9	7	20	2	2	9	7	1	2	2	8	8	11	14	9	101	80	40	32	220	120	90	520	330	113	1950	1160	2430	1960	2	2	8	6	1	6	1	2	2	8	5	1	6	1	6	5	20	5	1	6	2	7	7	33	5	1	6	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	6	5	0	1	5	5	0	2	5	5	0	1	5	5	0	1	5	11	7	0	5.025	9	8	969	0.2105	0.0485	7	13	13	6	6	0.667	1	27	7	0.259	3	3	25	91	6	12	24	1	142	1	6	5	6	27	12	10	14	0	builder_attack	theirs	26	1	1	2	13	13	112	0.394	0.475	121	2	15	269	0.947	6	6	32	4	0	0	0	170	29	4	3	0	0	4	3	2	0.5	170	0	75	0	121	76	11	29	256	0	500	131	450	500	0	284	Core destroyed
parent_yulerune_s14_B	yulerune	14	B	275	0	5	0	3	1.25	4	5	5	6	25	1	1	3	76	0	0	6	4	4	6	7	6	51	0	0	47	0	0	93	0	40	14	70	400	170	1090	1	0	0	3	2	6	0	1	0	0	3	2	6	0	1	0	0	3	2	6	0	1	0	0	3	2	6	0	11	174	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	5	3	3	0	5	3	3	0	5	3	3	0	5	12	12	8	0	3.516	5	8	926	0.7009	0.0216	9	10	10	2	2	0.4	1	27	7	0.259	2	4	6	66	6	6	4	2	57	3	5	4	4	17	11	9	12	1	builder_attack	theirs	26	3	2	2	12	10	228	0.829	0.964	243	2	11	264	0.96	9	2	17	0	1	0	0	27	27	1	2	0	0	1	1	1	1.0	27	0	29	15	173	37	0	60	248	0	500	197	142	500	0	275	Core destroyed
flagoff_yulerune_s14_B	yulerune	14	B	332	0	7	0	3	1.25	4	5	5	6	25	1	3	6	72	0	0	6	5	20	6	5	14	74	50	0	32	120	0	11	120	80	20	120	590	120	1740	1	1	5	4	1	6	1	3	0	1	8	1	6	1	4	0	1	8	1	6	1	5	0	1	8	1	6	1	11	13	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	3	7	7	0	0	7	7	0	0	7	7	0	0	6	6	7	0	6.401	7	6	653	0.4349	0.0858	6	10	10	3	3	0.429	0	27	4	0.148	2	1	24	75	6	8	19	4	147	3	6	5	2	20	9	9	15	1	gunner	theirs	25	2	1	2	10	10	249	0.75	0.762	261	2	11	321	0.967	6	3	15	1	1	0	0	263	25	2	0	0	0	2	2	1	0.5	263	0	34	6	135	0	0	41	283	0	500	-1	500	500	0	332	Core destroyed
v530_yulerune_s14_B	yulerune	14	B	262	1	5	0	3	1.25	4	5	13	13	14	1	1	2	13	1	3	2	11	14	9	9	4	0	0	30	90	90	100	92	190	220	28	550	720	860	720	1	0	5	2	1	13	1	1	1	14	2	1	13	1	1	1	14	2	1	13	1	1	1	14	2	1	13	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	5	2	2	0	5	2	2	0	5	2	2	0	5	6	6	2	0	1.95	5	10	962	0.579	0.08	7	9	9	2	2	0.4	0	27	5	0.185	2	2	11	243	7	6	10	1	73	2	6	4	6	22	8	12	8	1	builder_attack	ours	2	25	0	1	9	9	252	0.962	0.966	396	2	10	252	0.962	12	2	-1	0	0	0	0	-1	-1	0	5	0	0	0	0	0	-1	-1	0	2	0	157	55	0	95	-1	500	500	183	0	500	1	262	Core destroyed
v531fix_yulerune_s14_B	yulerune	14	B	392	0	6	0	3	1.25	4	5	80	14	13	0	0	6	137	0	0	2	5	5	6	15	14	12	0	0	2	0	0	3	0	0	67	70	230	840	2470	0	0	1	1	1	-1	1	0	0	1	1	1	-1	1	1	0	1	3	1	14	1	1	0	6	6	1	14	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	1	0	6	1	1	0	6	3	3	0	4	6	6	0	1	6	6	7	0	4.722	6	12	962	0.5301	0.0468	7	9	9	2	2	0.333	0	27	5	0.185	2	2	18	70	7	7	15	2	126	2	6	5	3	12	8	8	8	1	builder_attack	ours	2	25	0	2	9	9	242	0.617	0.694	265	2	10	348	0.888	3	2	39	0	2	0	0	286	48	2	5	0	0	2	2	1	0.5	286	0	38	21	109	26	0	49	357	0	500	-1	500	500	0	392	Core destroyed
parent_drakkarfjord_s13_A	drakkarfjord	13	A	1000	0	7	0	3	1.376	4	4	9	9	33	2	2	3	11	1	1	10	9	9	8	13	7	43	0	0	41	0	100	61	0	140	12	0	140	0	140	2	0	0	5	2	9	0	2	0	0	8	2	9	0	2	0	0	8	2	9	0	2	0	0	8	2	9	0	21	-1	2	0	979	0	0.0	860	0.878	4.05	860	979	0.878	8	5	4	0	3	7	6	0	0	7	6	0	0	7	6	0	0	11	13	7	0	5.224	7	5	5012	0.241	0.0006	6	12	14	4	4	0.571	0	42	9	0.214	5	5	570	70	6	14	570	0	1964	2	5	5	8	97	11	21	29	0	builder_attack	theirs	44	1	2	2	14	14	984	0.984	0.986	1660	3	15	985	0.985	13	4	495	0	2	0	0	804	508	2	1	0	0	2	2	1	0.5	804	0	0	365	232	58	28	78	-1	500	500	468	86	500	0	1000	Titanium collected (tiebreak)
flagoff_drakkarfjord_s13_A	drakkarfjord	13	A	1000	0	7	0	3	1.376	4	4	9	9	33	2	2	2	11	1	1	10	9	9	8	11	7	43	0	0	41	0	100	61	0	140	86	0	140	0	140	2	0	0	5	2	9	0	2	0	0	8	2	9	0	2	0	0	8	2	9	0	2	0	0	8	2	9	0	21	-1	2	0	979	0	0.0	325	0.332	4.96	325	979	0.332	8	5	4	0	3	7	6	0	0	7	6	0	0	7	6	0	0	11	13	7	0	6.835	7	5	4678	0.3412	0.0004	6	12	14	3	3	0.429	0	42	9	0.214	5	5	439	108	6	14	439	0	1731	2	5	5	8	78	11	21	29	0	builder_attack	theirs	44	1	2	2	14	14	981	0.981	0.986	1962	3	15	985	0.985	11	3	-1	0	0	0	0	-1	-1	0	1	0	0	0	0	0	-1	-1	0	0	379	82	102	9	38	-1	500	500	205	96	500	0	1000	Titanium collected (tiebreak)
v530_drakkarfjord_s13_A	drakkarfjord	13	A	725	1	6	0	3	1.376	4	5	292	9	33	0	0	3	11	1	1	9	8	10	9	9	7	5	0	10	15	0	100	12	0	200	25	0	420	0	420	0	0	8	2	1	-1	1	0	0	0	6	2	-1	0	0	0	0	8	2	-1	0	0	0	0	6	2	-1	0	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	0	0	6	6	5	0	2	8	7	0	0	6	5	0	2	11	13	8	0	5.817	6	5	3204	0.466	0.0006	6	12	14	3	3	0.5	0	42	9	0.214	5	5	245	15	6	10	245	0	775	3	5	6	5	102	11	18	14	1	builder_attack	ours	1	41	2	2	14	14	711	0.981	0.981	1310	3	15	710	0.979	10	3	-1	0	0	0	0	-1	-1	0	1	0	0	0	0	0	-1	-1	0	0	435	119	43	5	18	-1	500	500	523	0	500	1	725	Core destroyed
v531fix_drakkarfjord_s13_A	drakkarfjord	13	A	136	1	4	0	3	1.376	4	4	14	11	31	1	2	2	11	1	2	9	10	10	8	8	6	54	10	0	13	110	50	14	310	50	44	490	50	490	50	1	1	10	4	1	11	1	2	2	10	6	1	9	1	2	2	10	6	1	9	1	0	0	0	0	-1	-1	0	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	3	0	3	6	5	0	1	6	5	0	1	-1	-1	-1	-1	11	13	6	0	4.904	4	5	479	0.4134	0.0021	6	12	14	2	2	0.5	0	42	9	0.214	5	5	32	23	6	11	32	0	131	2	5	6	5	16	11	15	14	1	builder_attack	ours	1	41	2	2	14	14	117	0.86	0.897	200	2	15	121	0.89	13	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	0	0	64	38	0	22	-1	500	500	61	0	0	1	136	Core destroyed
parent_drakkarfjord_s13_B	drakkarfjord	13	B	196	1	4	0	3	1.376	4	4	9	9	33	2	3	4	11	1	1	10	17	24	7	9	7	41	40	0	46	200	0	24	380	0	26	920	0	920	0	2	2	16	4	1	9	1	3	2	16	6	1	9	1	3	2	16	6	1	9	1	3	2	16	6	1	9	1	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	3	0	3	5	4	0	1	5	4	0	1	5	4	0	1	11	13	5	0	4.485	4	5	433	0.4804	0.0046	6	12	14	2	2	0.5	0	42	9	0.214	5	5	12	30	6	10	12	0	78	2	5	5	6	17	11	16	16	0	builder_attack	theirs	41	1	2	2	14	14	182	0.929	0.929	346	2	15	181	0.923	12	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	0	5	47	53	0	28	-1	500	500	83	0	156	1	196	Core destroyed
flagoff_drakkarfjord_s13_B	drakkarfjord	13	B	243	1	4	0	3	1.376	4	4	9	9	33	2	3	3	11	1	1	10	17	20	7	10	6	41	40	0	83	200	0	26	370	0	26	870	0	1080	0	2	2	16	4	1	9	1	3	2	16	6	1	9	1	3	2	16	6	1	9	1	3	2	16	6	1	9	1	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	3	0	3	5	4	0	1	5	4	0	1	5	4	0	1	11	13	5	0	4.584	4	5	715	0.6112	0.0028	6	12	14	2	2	0.5	0	42	9	0.214	5	5	11	80	6	10	11	0	73	3	5	5	7	19	11	15	16	0	builder_attack	theirs	41	1	2	2	14	14	181	0.745	0.926	297	2	15	228	0.938	12	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	0	0	117	74	0	34	-1	500	500	70	0	150	1	243	Core destroyed
v530_drakkarfjord_s13_B	drakkarfjord	13	B	321	1	5	0	3	1.376	4	5	185	9	33	0	0	2	11	1	1	9	17	17	6	10	7	14	0	0	50	0	0	42	0	0	132	20	0	320	0	0	0	8	5	1	-1	1	0	0	8	6	1	-1	1	0	0	8	6	1	-1	1	0	0	8	6	1	-1	1	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	4	0	2	5	4	0	1	5	4	0	1	5	4	0	1	11	13	5	0	4.71	5	5	1461	0.5394	0.0007	6	12	14	2	2	0.4	0	42	9	0.214	5	5	86	41	6	13	86	0	371	2	5	5	7	43	11	15	16	0	builder_attack	theirs	41	1	2	2	14	14	299	0.931	0.956	488	2	15	306	0.953	13	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	0	127	77	28	0	30	-1	500	500	205	0	500	1	321	Core destroyed
