tag	map	seed	seat	rounds	won	spawn_n	spawn1_rnd	spawn4_rnd	spawn_fwd4	spawn_fwd_pos4	spawn_n30	harv1_rnd	harv1_dour	harv1_dtheir	harv_n30	harv_n60	harv_n	opp_harv1_rnd	opp_harv_n30	opp_harv_n60	conv1_rnd	conv_n30	conv_n60	opp_conv_n30	turret_n	opp_turret_n	ti_bank30	ti_coll30	opp_coll30	ti_bank60	ti_coll60	opp_coll60	ti_bank100	ti_coll100	opp_coll100	ti_bank200	ti_coll200	opp_coll200	ti_coll_end	opp_coll_end	harv_live30	harv_wired30	conv_good30	enemy_ourring30	conv_dmin30	harv_dmin30	conv_home30	harv_live60	harv_wired60	conv_good60	enemy_ourring60	conv_dmin60	harv_dmin60	conv_home60	harv_live100	harv_wired100	conv_good100	enemy_ourring100	conv_dmin100	harv_dmin100	conv_home100	harv_live150	harv_wired150	conv_good150	enemy_ourring150	conv_dmin150	harv_dmin150	conv_home150	head2_rnd	head1_rnd	head_dmin_ever	headadj_free_rnds	headadj_enemy_rnds	headadj_own_rnds	headadj_free_share	replan_rnds	replan_share	replan_dist	ringfree_rounds_after_head2	rounds_after_head2	ringfree_share_after_head2	homering_n	eseal30	ebar30	oseal30	free30	eseal60	ebar60	oseal60	free60	eseal100	ebar100	oseal100	free100	eseal150	ebar150	oseal150	free150	eseal_first	ebar_first	eseal_max	oseal_max	eseal_mean	bots_ours	bots_theirs	moves	rev_rate	choke_step_rate	dep_rnd	arr36_rnd	arr16_rnd	n_reach36	n_reach16	reach36_share	stall_bots	bfs_cc	route_steps	route_detour	arr16_hops	arr16_walks	throws_ours	throws_opp	throw1_rnd	throws_ours30	throw_fwd	throw_back	throw_gain	turret_dmin	turret1_rnd	turret_n30	turret_n_theirhalf	fwdbuild_n	fwdbuild1_rnd	fwdbuild_n100	fc_rnd	fc_victim_ours	fc_weapon	fc_basin	fc_dour	fc_dtheir	fc_pres0	fc_pres20	atring_first8	atring_first16	atring_rnds8	atring_share8	atring_share16	atring_bodyrnds	atring_peak	establish_first	establish_rnds	establish_share	establish_peak	raider_n	raider_life_med	kill_sentinel	kill_gunner	kill_builder_attack	kill_none	apron_death_med	apron_death_first	ourbot_deaths	oppbot_deaths	death_home	death_mid	death_apron	death_tiles	death_top1	death_conc	death_med_rnd	death_choke	our_recv_sent	our_recv_gun	our_recv_peck	opp_recv_sent	opp_recv_gun	opp_recv_peck	ourcore_firsthit	ourcore_min	ourcore_r150	oppcore_firsthit	oppcore_min	oppcore_r150	tape_ours_won	tape_turn	cond
parent_glacierkeep_s19_A	glacierkeep	19	A	521	0	8	0	3	1.25	4	5	13	11	35	1	1	3	13	1	2	14	9	9	9	8	8	15	0	0	53	0	40	74	0	40	14	0	110	0	500	1	0	0	5	2	11	0	1	0	0	7	2	11	0	1	0	0	7	2	11	0	1	0	0	7	2	11	0	29	-1	2	0	492	0	0.0	486	0.988	4.0	486	492	0.988	8	5	5	0	3	7	7	0	1	7	7	0	1	7	7	0	1	10	10	7	0	6.718	8	6	1603	0.3562	0.0019	6	10	11	2	2	0.25	0	23	6	0.261	3	6	124	87	6	8	116	5	438	1	5	5	6	24	9	13	16	0	builder_attack	theirs	22	1	2	2	12	11	358	0.687	0.743	479	2	13	508	0.975	12	2	216	0	2	0	0	441	226	2	0	0	0	2	2	1	0.5	441	0	28	27	153	29	0	86	449	0	500	193	194	500	0	521	Core destroyed
flagoff_glacierkeep_s19_A	glacierkeep	19	A	289	0	5	0	3	1.25	4	5	13	11	35	1	1	2	13	1	1	14	9	9	8	7	7	8	0	0	42	0	0	54	0	0	75	0	140	0	690	1	0	0	6	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	29	-1	2	0	260	0	0.0	10	0.038	5.0	10	260	0.038	8	6	6	0	2	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.339	5	6	1164	0.7826	0.0026	6	10	11	2	2	0.4	0	23	6	0.261	3	6	7	63	6	7	7	0	34	2	5	5	5	22	9	16	32	1	builder_attack	theirs	24	1	2	2	12	11	270	0.934	0.962	458	2	13	276	0.955	14	2	267	1	0	0	0	277	277	1	0	0	0	1	1	1	1.0	277	0	40	0	141	14	0	108	257	0	500	117	364	380	0	289	Core destroyed
nomouth_glacierkeep_s19_A	glacierkeep	19	A	589	1	5	0	3	1.25	4	5	13	11	35	1	1	2	13	1	1	14	6	9	9	8	5	3	0	0	12	0	90	12	0	190	37	0	440	0	480	1	0	0	5	5	11	0	1	0	0	7	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	42	-1	2	0	547	0	0.0	467	0.854	3.03	467	547	0.854	8	4	4	0	3	7	7	0	1	8	8	0	0	8	8	0	0	10	10	8	0	6.098	5	6	2593	0.5854	0.0008	6	10	11	2	2	0.4	0	23	6	0.261	3	6	47	42	6	7	47	0	194	1	5	5	5	88	9	17	16	0	sentinel	ours	2	26	2	2	12	11	532	0.903	0.963	889	2	13	576	0.978	12	2	-1	0	0	0	0	-1	-1	0	2	0	0	0	0	0	-1	-1	0	0	349	111	47	0	20	-1	500	500	309	0	500	1	589	Core destroyed
ring_glacierkeep_s19_A	glacierkeep	19	A	625	0	12	0	3	1.25	4	5	250	11	35	0	0	2	13	1	1	2	16	20	8	8	7	5	0	0	25	0	80	13	0	80	64	0	80	0	80	0	0	10	4	1	-1	3	0	0	12	4	1	-1	3	0	0	12	4	1	-1	3	0	0	2	6	1	-1	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	1	3	3	0	1	3	3	0	1	4	4	0	1	11	11	4	0	3.712	12	6	1591	0.5512	0.0019	6	10	11	2	2	0.167	0	23	6	0.261	3	6	115	302	6	8	107	6	326	2	5	5	6	20	9	16	12	1	builder_attack	ours	1	25	2	2	12	11	224	0.358	0.362	398	2	13	612	0.979	13	2	214	0	2	0	0	237	224	2	0	0	0	2	1	2	1.0	237	0	30	26	201	11	0	40	544	0	500	137	302	428	0	625	Core destroyed
v530_glacierkeep_s19_B	glacierkeep	19	B	565	0	5	0	3	1.25	4	5	96	13	26	0	0	7	68	0	0	16	7	17	2	10	14	4	0	0	8	0	0	14	0	0	12	0	0	0	5660	0	0	2	5	1	-1	1	0	0	1	8	1	-1	1	1	0	1	8	1	13	1	2	0	1	8	1	12	1	21	21	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	5	0	2	7	7	0	0	7	7	0	0	7	7	0	0	10	10	7	0	6.09	5	16	1556	0.6118	0.0051	6	10	11	2	2	0.4	0	23	6	0.261	3	5	41	288	6	10	40	0	158	2	5	6	5	17	9	11	11	1	builder_attack	theirs	21	4	2	2	12	11	119	0.211	0.23	147	2	13	552	0.977	9	2	33	0	2	0	0	144	43	2	2	0	0	2	2	1	0.5	144	0	39	12	142	16	0	10	529	0	500	-1	500	500	0	565	Core destroyed
parent_glacierkeep_s19_B	glacierkeep	19	B	261	1	5	0	3	1.25	4	5	16	11	12	1	1	1	-1	0	0	17	8	9	2	6	4	17	0	0	25	0	0	14	0	0	14	0	0	0	0	1	0	0	6	3	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	1	0	0	8	2	11	0	32	-1	2	0	229	0	0.0	8	0.035	5.0	8	229	0.035	8	6	6	0	2	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.222	5	7	973	0.6506	0.0	6	10	11	2	2	0.4	0	23	6	0.261	3	5	8	47	6	8	8	0	36	2	5	5	4	41	9	21	12	1	gunner	theirs	20	3	2	2	12	11	249	0.954	0.958	471	2	13	248	0.95	12	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	0	143	1	28	0	20	-1	500	500	98	0	320	1	261	Core destroyed
flagoff_glacierkeep_s19_B	glacierkeep	19	B	1000	0	7	0	3	1.25	4	5	152	11	12	0	0	5	28	1	1	156	0	0	2	13	8	26	0	0	22	0	0	14	0	0	58	0	0	0	3380	0	0	0	4	-1	-1	0	0	0	0	6	-1	-1	0	0	0	0	6	-1	-1	0	0	0	0	7	-1	-1	0	312	-1	2	0	688	0	0.0	461	0.67	4.12	461	688	0.67	8	4	4	0	4	6	6	0	2	6	6	0	2	7	7	0	1	10	10	8	0	6.649	7	12	3757	0.2731	0.0013	6	10	11	2	2	0.286	0	23	6	0.261	3	5	370	168	6	8	370	0	1365	2	5	6	4	62	9	15	13	1	builder_attack	theirs	21	4	2	2	12	11	455	0.455	0.573	524	2	13	846	0.846	12	2	88	0	2	0	0	603	98	2	2	0	0	2	2	1	0.5	603	0	0	257	141	33	0	20	-1	500	500	100	428	428	0	1000	Titanium collected (tiebreak)
nomouth_glacierkeep_s19_B	glacierkeep	19	B	516	0	7	0	3	1.25	4	5	76	11	12	0	0	4	84	0	0	80	0	0	2	10	14	26	0	0	12	0	0	17	0	0	6	0	0	0	4720	0	0	0	4	-1	-1	0	0	0	0	6	-1	-1	0	1	0	0	6	3	11	0	1	0	0	6	3	11	0	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	4	6	6	0	2	6	6	0	2	6	6	0	2	10	10	8	0	5.866	7	13	1724	0.2796	0.0035	6	10	11	2	2	0.286	0	23	6	0.261	3	5	147	23	6	8	146	0	600	2	5	6	3	15	9	10	12	1	builder_attack	theirs	21	4	2	2	12	11	105	0.203	0.262	132	2	13	296	0.574	8	2	30	0	2	0	0	146	40	2	4	0	0	2	1	2	1.0	146	0	31	43	103	36	0	11	486	0	500	-1	500	500	0	516	Core destroyed
ring_glacierkeep_s19_B	glacierkeep	19	B	1000	1	19	0	3	1.25	4	5	76	11	12	0	0	9	80	0	0	2	7	15	2	32	18	4	0	0	12	0	0	59	40	0	62	620	0	9320	8390	0	0	7	2	1	-1	3	0	0	14	5	1	-1	2	2	2	14	5	1	11	2	2	2	14	4	1	11	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	3	4	4	0	2	4	4	0	2	3	3	0	3	10	10	5	0	2.338	19	19	4712	0.4845	0.0261	6	10	11	11	11	0.579	2	23	6	0.261	3	5	18	376	6	8	18	0	70	2	5	6	13	31	9	9	16	0	sentinel	ours	1	24	2	2	12	11	326	0.326	0.334	359	3	13	830	0.83	5	11	8	9	2	0	0	571	33	11	8	0	0	11	7	3	0.273	571	0	31	42	200	107	295	120	-1	500	500	276	344	500	1	1000	Titanium collected (tiebreak)
v530_glacierkeep_s20_A	glacierkeep	20	A	254	0	6	0	3	1.25	4	5	203	11	35	0	0	1	13	1	1	15	8	9	8	7	9	23	0	0	59	0	0	14	0	0	58	0	470	0	870	0	0	0	5	2	-1	0	0	0	0	7	2	-1	0	0	0	0	7	2	-1	0	0	0	0	7	2	-1	0	15	-1	2	0	239	0	0.0	239	1.0	4.0	239	239	1.0	8	5	5	0	3	7	7	0	1	7	7	0	1	7	7	0	1	10	10	7	0	6.421	6	6	773	0.3635	0.0039	6	10	11	2	2	0.333	0	23	6	0.261	3	6	76	72	6	12	67	9	239	2	5	5	5	19	9	17	17	0	builder_attack	theirs	22	1	2	2	12	11	177	0.697	0.705	308	2	13	241	0.949	14	2	179	2	0	0	0	190	189	2	0	0	0	2	2	1	0.5	190	0	34	0	138	21	0	21	223	0	500	89	178	236	0	254	Core destroyed
parent_glacierkeep_s20_A	glacierkeep	20	A	1000	1	7	0	3	1.25	4	5	13	11	35	1	1	3	56	0	1	14	9	9	2	8	6	46	0	0	62	0	0	46	0	0	93	0	0	0	0	1	0	0	6	2	11	0	1	0	0	7	2	11	0	2	0	0	7	2	11	0	2	0	0	7	2	11	0	29	-1	2	0	971	0	0.0	965	0.994	4.0	965	971	0.994	8	6	6	0	2	7	7	0	1	7	7	0	1	7	7	0	1	10	10	7	0	6.862	7	6	2602	0.0776	0.0012	6	10	11	3	3	0.429	0	23	6	0.261	3	6	443	201	6	8	443	0	1780	2	5	4	6	104	9	11	12	1	gunner	theirs	20	3	2	2	12	11	984	0.984	0.989	1942	3	13	987	0.987	11	3	403	0	1	0	0	414	414	1	0	0	0	1	1	1	1.0	414	0	0	445	11	95	7	10	-1	500	500	383	198	500	1	1000	Harvesters (tiebreak)
flagoff_glacierkeep_s20_A	glacierkeep	20	A	306	0	5	0	3	1.25	4	5	13	11	35	1	1	3	13	1	2	14	6	9	9	6	11	3	0	0	12	0	90	12	0	260	78	0	1020	0	2850	1	0	0	3	5	11	0	1	0	0	5	2	11	0	1	0	0	6	2	11	0	1	0	0	7	2	11	0	40	-1	2	0	266	0	0.0	220	0.827	3.57	220	266	0.827	8	3	3	0	5	5	5	0	3	6	6	0	2	7	7	0	1	10	10	8	0	5.794	5	9	1009	0.5421	0.001	6	10	11	2	2	0.4	0	23	6	0.261	3	6	20	7	6	7	20	0	88	3	5	5	3	14	9	9	12	1	builder_attack	theirs	21	4	2	2	12	11	294	0.961	0.964	484	2	13	240	0.784	7	2	215	1	0	0	0	225	225	1	4	0	0	1	1	1	1.0	225	0	34	1	161	38	0	32	279	0	500	-1	500	500	0	306	Core destroyed
nomouth_glacierkeep_s20_A	glacierkeep	20	A	238	0	5	0	3	1.25	4	5	14	11	35	1	1	2	13	1	2	15	9	9	9	7	6	16	0	0	32	0	80	111	0	80	16	0	210	0	550	1	0	0	4	2	11	0	1	0	0	6	2	11	0	1	0	0	6	2	11	0	2	0	0	7	2	11	0	30	-1	2	0	208	0	0.0	208	1.0	4.0	208	208	1.0	8	4	4	0	4	5	5	0	2	5	5	0	2	6	6	0	1	10	10	6	0	5.105	5	6	874	0.397	0.0011	6	10	11	2	2	0.4	0	23	6	0.261	3	6	29	33	6	7	29	0	105	2	5	5	4	16	9	13	14	1	builder_attack	theirs	26	2	2	2	12	11	226	0.95	0.954	445	2	13	225	0.945	12	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	28	0	104	19	1	40	211	0	500	137	238	428	0	238	Core destroyed
ring_glacierkeep_s20_A	glacierkeep	20	A	566	0	6	0	3	1.25	4	5	88	11	35	0	0	2	160	0	0	2	17	20	2	9	7	6	0	0	51	0	0	90	0	0	136	0	0	0	500	0	0	11	4	1	-1	3	0	0	2	7	1	-1	2	1	0	2	7	1	11	2	2	0	2	7	1	11	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	1	6	6	0	0	6	6	0	0	6	6	0	0	11	11	6	0	5.723	6	6	1458	0.5549	0.0021	6	10	11	2	2	0.333	0	23	6	0.261	3	6	102	138	6	8	102	0	417	2	5	5	7	31	9	13	12	1	builder_attack	ours	1	25	2	2	12	11	403	0.712	0.864	528	2	13	553	0.977	11	2	133	0	2	0	0	502	143	2	1	0	0	2	2	1	0.5	502	0	29	66	210	63	0	21	470	0	500	225	252	500	0	566	Core destroyed
v530_glacierkeep_s20_B	glacierkeep	20	B	607	0	10	0	3	1.25	4	5	88	13	26	0	0	8	64	0	0	16	6	18	2	20	20	5	0	0	7	0	0	40	10	0	16	80	0	1550	5650	0	0	1	4	1	-1	1	0	0	10	4	1	-1	1	1	1	12	4	1	13	1	3	0	1	6	1	11	1	21	21	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	3	4	4	0	3	4	4	0	3	5	5	0	2	10	10	6	0	4.152	10	13	1679	0.4068	0.0334	6	10	11	6	6	0.6	0	23	6	0.261	3	5	37	34	6	10	37	0	147	2	5	6	7	27	9	10	11	1	builder_attack	theirs	21	4	2	2	12	11	167	0.275	0.292	187	2	13	394	0.649	8	6	22	4	2	0	0	472	33	6	5	0	0	6	4	2	0.333	472	0	53	29	150	28	0	24	576	0	500	-1	500	500	0	607	Core destroyed
parent_glacierkeep_s20_B	glacierkeep	20	B	324	0	5	0	3	1.25	4	5	74	11	12	0	0	4	72	0	0	76	0	0	2	8	8	36	0	0	69	0	0	4	0	0	28	0	0	0	1440	0	0	0	5	-1	-1	0	0	0	0	8	-1	-1	0	2	0	0	8	3	11	0	3	0	0	8	3	11	0	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	5	0	3	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.333	5	7	1027	0.3311	0.0019	6	10	11	2	2	0.4	0	23	6	0.261	3	5	99	105	6	8	99	0	377	2	5	6	3	11	9	11	12	1	gunner	theirs	21	4	2	2	12	11	49	0.151	0.154	68	2	13	311	0.96	9	2	22	0	2	0	0	61	32	2	2	0	0	2	2	1	0.5	61	0	32	19	89	6	18	18	295	0	500	-1	500	500	0	324	Core destroyed
flagoff_glacierkeep_s20_B	glacierkeep	20	B	343	0	9	0	3	1.25	4	5	16	11	12	1	2	4	140	0	0	17	8	15	2	5	7	25	0	0	8	0	0	4	0	0	117	0	0	0	880	1	0	0	6	3	11	0	2	0	0	8	3	11	0	3	0	0	8	3	11	0	4	0	0	8	3	11	0	237	-1	2	0	106	0	0.0	0	0.0	-1	0	106	0.0	8	6	6	0	2	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.513	9	6	791	0.0847	0.0025	6	10	11	2	2	0.222	0	23	6	0.261	3	5	120	9	6	9	101	11	354	2	5	5	3	13	9	12	11	1	builder_attack	theirs	21	4	2	2	12	11	103	0.3	0.303	122	2	13	291	0.848	5	2	22	0	2	0	0	115	32	2	0	0	0	2	2	1	0.5	115	0	30	17	123	0	0	16	315	0	500	-1	500	500	0	343	Core destroyed
nomouth_glacierkeep_s20_B	glacierkeep	20	B	631	0	5	0	3	1.25	4	5	16	11	12	1	1	4	32	0	1	17	8	8	2	8	8	17	0	0	43	0	0	14	0	0	23	0	0	0	560	1	0	0	6	3	11	0	1	0	0	8	3	11	0	1	0	0	8	3	11	0	1	0	0	8	3	11	0	542	-1	2	0	89	0	0.0	0	0.0	-1	0	89	0.0	8	6	6	0	2	8	8	0	0	8	8	0	0	8	8	0	0	10	10	8	0	7.697	5	6	2273	0.3445	0.0009	6	10	11	2	2	0.4	0	23	6	0.261	3	5	273	96	6	8	273	0	1094	1	5	5	5	28	9	15	13	1	builder_attack	theirs	21	4	2	2	12	11	207	0.328	0.398	251	2	13	618	0.979	13	2	52	0	2	0	0	273	62	2	1	0	0	2	1	2	1.0	273	0	30	91	130	43	0	30	597	0	500	89	112	408	0	631	Core destroyed
ring_glacierkeep_s20_B	glacierkeep	20	B	1000	1	5	0	3	1.25	4	5	952	12	11	0	0	3	52	0	1	2	7	15	2	8	4	5	0	0	12	0	0	39	0	0	22	0	0	0	0	0	0	7	3	1	-1	3	0	0	3	4	1	-1	3	0	0	3	3	1	-1	3	0	0	3	7	1	-1	3	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	3	3	0	2	3	3	0	2	2	2	0	3	5	5	0	0	10	10	7	0	5.482	5	7	4286	0.7991	0.0	6	10	11	2	2	0.4	0	23	6	0.261	3	5	8	225	6	8	8	0	36	2	5	6	5	66	9	12	12	1	gunner	theirs	21	4	2	2	12	11	840	0.84	0.906	1399	2	13	987	0.987	13	2	840	0	2	0	0	917	850	2	0	0	0	2	2	1	0.5	917	0	0	273	65	16	314	28	-1	500	500	797	212	500	1	1000	Harvesters (tiebreak)
v530_yulerune_s19_A	yulerune	19	A	181	0	4	0	3	1.25	4	4	12	6	25	1	1	1	7	2	3	2	11	11	16	7	7	42	40	50	58	80	160	43	80	320	55	80	910	80	910	1	1	11	5	1	6	2	1	0	6	8	1	6	1	1	0	1	8	1	6	1	1	0	1	8	1	6	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	4	0	1	7	6	0	0	7	6	0	0	7	6	0	0	5	13	7	0	6.028	4	6	413	0.4552	0.0218	7	13	13	2	2	0.5	0	27	7	0.259	3	3	6	40	6	6	6	0	46	2	6	6	5	11	12	8	14	1	builder_attack	ours	1	27	1	2	13	13	168	0.928	0.928	326	2	14	167	0.923	5	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	28	4	70	0	27	124	146	0	392	-1	500	500	0	181	Core destroyed
parent_yulerune_s19_A	yulerune	19	A	249	0	6	0	3	1.25	4	4	5	6	25	2	2	2	7	3	3	6	7	7	14	6	5	29	0	90	39	0	190	28	0	210	68	0	210	0	210	2	0	0	7	2	6	0	2	0	0	7	2	6	0	2	0	0	7	2	6	0	2	0	0	7	2	6	0	11	-1	2	0	238	0	0.0	238	1.0	3.99	238	238	1.0	8	7	6	0	1	7	6	0	1	7	6	0	1	7	6	0	1	5	8	7	0	6.53	6	5	634	0.6514	0.0426	10	11	11	2	2	0.333	1	27	8	0.296	2	5	28	81	6	11	25	3	121	3	6	5	3	15	12	12	15	0	builder_attack	theirs	26	1	2	2	13	11	213	0.855	0.956	264	2	14	235	0.944	9	2	65	0	1	0	0	76	76	1	0	0	0	1	1	1	1.0	76	0	28	15	65	0	0	135	103	0	374	-1	500	500	0	249	Core destroyed
flagoff_yulerune_s19_A	yulerune	19	A	249	0	6	0	3	1.25	4	4	5	6	25	2	2	2	7	3	3	6	7	7	14	6	5	29	0	90	39	0	190	28	0	210	68	0	210	0	210	2	0	0	7	2	6	0	2	0	0	7	2	6	0	2	0	0	7	2	6	0	2	0	0	7	2	6	0	11	-1	2	0	238	0	0.0	238	1.0	3.99	238	238	1.0	8	7	6	0	1	7	6	0	1	7	6	0	1	7	6	0	1	5	8	7	0	6.53	6	5	634	0.6514	0.0426	10	11	11	2	2	0.333	1	27	8	0.296	2	5	28	81	6	11	25	3	121	3	6	5	3	15	12	12	15	0	builder_attack	theirs	26	1	2	2	13	11	213	0.855	0.956	264	2	14	235	0.944	9	2	65	0	1	0	0	76	76	1	0	0	0	1	1	1	1.0	76	0	28	15	65	0	0	135	103	0	374	-1	500	500	0	249	Core destroyed
nomouth_yulerune_s19_A	yulerune	19	A	149	0	4	0	3	1.25	4	4	6	6	25	2	2	2	7	2	2	7	7	7	12	6	6	29	0	60	49	0	220	53	0	480	29	0	930	0	930	2	0	0	7	2	6	0	2	0	0	8	2	6	0	2	0	0	8	2	6	0	0	0	0	0	-1	-1	0	12	-1	2	0	137	0	0.0	36	0.263	4.0	36	137	0.263	8	7	6	0	1	8	7	0	0	8	7	0	0	-1	-1	-1	-1	5	10	8	0	6.866	4	5	434	0.3249	0.0899	7	13	13	2	2	0.5	1	27	7	0.259	3	3	37	14	6	8	37	0	168	2	6	5	4	25	12	18	15	0	builder_attack	theirs	26	1	2	2	13	13	136	0.913	0.913	247	2	14	135	0.906	6	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	28	56	101	0	0	85	122	0	0	-1	500	500	0	149	Core destroyed
ring_yulerune_s19_A	yulerune	19	A	371	0	5	0	3	1.25	4	5	109	6	25	0	0	4	7	2	2	2	12	12	10	12	22	5	0	50	25	0	200	43	0	410	43	270	1670	1080	5730	0	0	7	2	1	-1	2	0	0	7	1	1	-1	2	0	0	7	1	1	-1	2	3	1	7	1	1	6	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	1	0	5	1	1	0	5	1	1	0	5	1	1	0	5	7	7	3	0	0.879	5	19	857	0.3804	0.0735	7	9	9	3	3	0.6	0	27	5	0.185	2	2	30	8	7	5	29	1	168	17	6	4	1	8	8	8	10	1	builder_attack	ours	1	27	1	2	9	9	111	0.299	0.34	151	2	10	97	0.261	4	3	81	2	2	0	0	118	96	4	14	1	0	3	4	1	0.25	191	0	47	12	115	64	54	4	355	0	500	-1	500	500	0	371	Core destroyed
v530_yulerune_s19_B	yulerune	19	B	298	0	5	0	3	1.25	4	5	-1	-1	-1	0	0	0	13	1	2	2	6	6	9	7	12	23	0	30	47	0	100	80	0	100	50	0	910	0	2660	0	0	5	2	1	-1	1	0	0	5	2	1	-1	1	0	0	5	4	1	-1	1	0	0	5	5	1	-1	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	5	2	2	0	5	4	4	0	3	5	5	0	2	6	6	7	0	4.574	5	6	775	0.2645	0.1006	7	9	9	2	2	0.4	0	27	5	0.185	2	2	26	22	7	8	25	1	194	3	6	5	3	16	8	11	8	1	builder_attack	ours	2	25	0	2	9	9	209	0.701	0.701	339	2	10	203	0.681	9	2	171	2	0	0	0	218	180	2	2	0	0	2	2	1	0.5	218	0	39	34	139	44	2	32	265	0	500	-1	500	500	0	298	Core destroyed
parent_yulerune_s19_B	yulerune	19	B	293	0	5	0	3	1.25	4	5	5	6	25	1	1	4	44	0	1	6	4	4	6	6	7	42	0	0	80	0	30	27	0	130	16	0	600	0	1060	1	0	0	5	2	6	0	1	0	0	5	2	6	0	3	0	0	6	2	6	0	4	0	0	8	2	6	0	11	218	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	5	0	3	5	5	0	3	6	6	0	2	8	8	0	0	12	12	8	0	5.727	5	8	807	0.1425	0.1066	9	10	10	2	2	0.4	0	27	7	0.259	2	4	27	90	6	6	25	2	212	3	5	4	1	8	11	8	14	0	builder_attack	theirs	26	1	2	2	12	10	67	0.229	0.246	73	2	11	282	0.962	8	2	14	0	2	0	0	82	24	2	2	0	0	2	2	1	0.5	82	0	41	14	110	4	53	19	227	0	500	-1	500	500	0	293	Core destroyed
flagoff_yulerune_s19_B	yulerune	19	B	461	0	5	0	3	1.25	4	5	5	6	25	1	1	1	13	1	3	6	4	4	9	9	5	57	0	30	35	0	30	78	0	30	43	0	30	0	30	1	0	0	5	2	6	0	1	0	0	6	2	6	0	1	0	0	8	2	6	0	1	0	0	8	2	6	0	11	-1	2	1	449	0	0.002	88	0.196	2.05	89	450	0.198	8	5	5	0	3	6	6	0	2	8	8	0	0	8	8	0	0	12	12	8	0	7.282	5	6	1856	0.528	0.0393	9	10	10	2	2	0.4	0	27	7	0.259	2	4	24	62	6	7	22	2	195	1	5	4	4	20	11	13	11	1	builder_attack	theirs	26	3	2	2	12	10	448	0.972	0.978	709	2	11	450	0.976	14	2	299	0	1	0	0	309	309	1	2	0	0	1	1	1	1.0	309	0	28	8	125	39	4	30	307	0	500	105	68	412	0	461	Core destroyed
nomouth_yulerune_s19_B	yulerune	19	B	317	1	14	0	3	1.25	4	5	6	6	25	1	2	6	13	2	3	7	3	8	9	24	10	27	0	30	107	90	170	55	350	440	111	1550	1460	3180	2250	1	0	0	2	3	6	0	2	2	8	2	1	6	1	4	4	20	1	1	6	2	5	5	28	1	1	6	2	49	51	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	6	2	2	0	5	1	1	0	5	1	1	0	5	6	6	2	0	1.189	14	9	1033	0.1123	0.1094	7	9	9	12	12	0.857	0	27	5	0.185	2	2	52	53	7	6	51	1	407	2	6	4	13	20	8	5	13	1	gunner	theirs	27	2	1	2	9	9	186	0.587	0.647	189	2	10	194	0.612	4	12	7	9	2	0	0	162	23	11	6	0	0	11	6	5	0.455	162	0	25	25	112	49	92	33	-1	500	500	262	0	500	1	317	Core destroyed
