tag	map	seed	seat	ours	turn	n_seats	rounds	sealed_r	live_r	funded_r	livefund_r	overlap_r	overlap_first	seal_only_r	shot_only_r	dmg_in	heal_in	net_in	dmg_out	heal_out	net_out	net_per_overlap	net_per_nonoverlap
drakkarfjord_s38_A	drakkarfjord	38	A	US	93	8	93	64	56	79	56	56	37	8	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s38_B	drakkarfjord	38	B	US	114	8	114	39	74	100	74	28	40	11	46	252	0	252	334	80	254	9.0	2.9535
drakkarfjord_s39_A	drakkarfjord	39	A	US	99	8	99	56	56	85	56	46	48	10	10	414	0	414	90	0	90	9.0	1.6981
drakkarfjord_s39_B	drakkarfjord	39	B	US	98	8	98	52	56	84	56	51	42	1	5	468	0	468	36	0	36	9.1765	0.766
glacierkeep_s37_A	glacierkeep	37	A	US	162	8	162	110	63	73	29	29	99	81	0	144	0	144	360	0	360	4.9655	2.7068
glacierkeep_s37_B	glacierkeep	37	B	US	445	8	445	326	109	311	3	3	336	323	0	18	0	18	486	0	486	6.0	1.0995
glacierkeep_s38_A	glacierkeep	38	A	US	111	8	111	65	56	96	56	56	55	9	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s38_B	glacierkeep	38	B	OPP	1000	8	1000	89	210	735	25	3	96	86	22	18	0	18	678	696	-18	6.0	-0.0181
glacierkeep_s39_A	glacierkeep	39	A	US	121	8	121	85	73	65	36	36	48	49	0	306	0	306	198	0	198	8.5	2.3294
glacierkeep_s39_B	glacierkeep	39	B	OPP	1000	8	1000	924	884	42	0	0	-1	924	0	0	0		0	0	0		0.0
midgard_s37_A	midgard	37	A	OPP	1000	8	1000	0	0	118	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s37_B	midgard	37	B	US	180	8	180	0	56	163	56	0	-1	0	56	0	0		504	0	504		2.8
midgard_s38_A	midgard	38	A	US	196	8	196	0	56	183	56	0	-1	0	56	0	0		504	0	504		2.5714
midgard_s38_B	midgard	38	B	OPP	957	8	957	0	904	476	436	0	-1	0	436	0	0		450	0	450		0.4702
midgard_s39_A	midgard	39	A	US	187	8	187	0	128	174	125	0	-1	0	125	0	0		504	0	504		2.6952
midgard_s39_B	midgard	39	B	US	153	8	153	0	63	111	30	0	-1	0	30	0	0		504	0	504		3.2941
nordkap_s37_A	nordkap	37	A	OPP	256	8	256	0	0	215	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s37_B	nordkap	37	B	US	173	8	173	115	166	72	72	22	58	93	50	54	0	54	450	0	450	2.4545	2.9801
nordkap_s38_A	nordkap	38	A	US	124	8	124	96	76	38	11	11	48	85	0	18	0	18	486	0	486	1.6364	4.3009
nordkap_s38_B	nordkap	38	B	US	217	8	217	168	208	58	57	24	49	144	33	0	0	0	504	0	504	0.0	2.6114
nordkap_s39_A	nordkap	39	A	US	180	8	180	72	138	108	79	45	52	27	34	54	0	54	546	96	450	1.2	3.3333
nordkap_s39_B	nordkap	39	B	OPP	349	8	349	290	281	64	10	0	-1	290	10	0	0		432	0	432		1.2378
yulerune_s37_A	yulerune	37	A	US	381	8	381	0	45	364	45	0	-1	0	45	0	0		504	0	504		1.3228
yulerune_s37_B	yulerune	37	B	US	146	8	146	0	122	135	120	0	-1	0	120	0	0		504	0	504		3.4521
yulerune_s38_A	yulerune	38	A	OPP	481	8	481	0	452	410	391	0	-1	0	391	0	0		0	0	0		0.0
yulerune_s38_B	yulerune	38	B	US	183	8	183	0	56	169	56	0	-1	0	56	0	0		504	0	504		2.7541
yulerune_s39_A	yulerune	39	A	OPP	426	8	426	0	0	377	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s39_B	yulerune	39	B	US	277	8	277	0	89	172	20	0	-1	0	20	0	0		504	0	504		1.8195
atoll_s40_A	atoll	40	A	OPP	929	8	929	20	19	886	19	0	-1	20	19	0	0		180	180	0		0.0
atoll_s40_B	atoll	40	B	US	613	8	613	0	93	373	16	0	-1	0	16	0	0		504	0	504		0.8222
atoll_s41_A	atoll	41	A	US	220	8	220	0	56	210	56	0	-1	0	56	0	0		504	0	504		2.2909
atoll_s41_B	atoll	41	B	US	127	8	127	0	61	102	49	0	-1	0	49	0	0		504	0	504		3.9685
atoll_s42_A	atoll	42	A	OPP	401	8	401	0	0	342	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s42_B	atoll	42	B	OPP	369	8	369	0	0	59	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s40_A	drakkarfjord	40	A	OPP	291	8	291	0	0	274	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s40_B	drakkarfjord	40	B	US	98	8	98	59	56	84	56	53	42	6	3	486	0	486	18	0	18	9.1698	0.4
drakkarfjord_s41_A	drakkarfjord	41	A	US	99	8	99	55	62	85	62	47	37	8	15	414	0	414	116	24	92	8.8085	1.7692
drakkarfjord_s41_B	drakkarfjord	41	B	US	122	8	122	29	82	108	82	20	40	9	62	180	0	180	442	116	326	9.0	3.1961
drakkarfjord_s42_A	drakkarfjord	42	A	OPP	1000	8	1000	71	923	196	133	45	33	26	88	378	0	378	2034	2412	-378	8.4	-0.3958
drakkarfjord_s42_B	drakkarfjord	42	B	US	117	8	117	73	60	103	60	47	57	26	13	414	0	414	106	16	90	8.8085	1.2857
glacierkeep_s40_A	glacierkeep	40	A	OPP	601	8	601	544	480	87	1	1	121	543	0	0	0	0	144	0	144	0.0	0.24
glacierkeep_s40_B	glacierkeep	40	B	US	445	8	445	64	349	30	3	0	-1	64	3	0	0		918	414	504		1.1326
glacierkeep_s41_A	glacierkeep	41	A	US	127	8	127	80	56	96	42	42	71	38	0	252	0	252	252	0	252	6.0	2.9647
glacierkeep_s41_B	glacierkeep	41	B	US	225	8	225	92	112	96	1	1	113	91	0	0	0	0	504	0	504	0.0	2.25
glacierkeep_s42_A	glacierkeep	42	A	US	180	8	180	65	68	162	68	34	112	31	34	306	0	306	250	52	198	9.0	1.3562
glacierkeep_s42_B	glacierkeep	42	B	US	445	8	445	326	109	311	3	3	336	323	0	18	0	18	486	0	486	6.0	1.0995
midgard_s40_A	midgard	40	A	US	1000	8	1000	0	156	888	58	0	-1	0	58	0	0		670	670	0		0.0
midgard_s40_B	midgard	40	B	US	350	8	350	0	304	343	304	0	-1	0	304	0	0		504	0	504		1.44
midgard_s41_A	midgard	41	A	US	200	8	200	0	150	192	150	0	-1	0	150	0	0		504	0	504		2.52
midgard_s41_B	midgard	41	B	OPP	333	8	333	0	0	171	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s42_A	midgard	42	A	OPP	135	8	135	0	88	81	43	0	-1	0	43	0	0		362	342	20		0.1481
midgard_s42_B	midgard	42	B	US	685	8	685	0	125	489	123	0	-1	0	123	0	0		504	0	504		0.7358
nordkap_s40_A	nordkap	40	A	US	137	8	137	25	82	126	82	15	55	10	67	126	0	126	496	116	380	8.4	3.1148
nordkap_s40_B	nordkap	40	B	OPP	1000	8	1000	327	173	861	48	32	85	295	16	270	0	270	568	676	-108	8.4375	-0.1116
nordkap_s41_A	nordkap	41	A	US	157	8	157	134	109	28	1	1	48	133	0	0	0	0	504	0	504	0.0	3.2308
nordkap_s41_B	nordkap	41	B	US	183	8	183	105	71	92	24	24	112	81	0	198	0	198	306	0	306	8.25	1.9245
nordkap_s42_A	nordkap	42	A	OPP	454	8	454	29	71	364	8	8	84	21	0	54	0	54	110	164	-54	6.75	-0.1211
nordkap_s42_B	nordkap	42	B	US	604	8	604	0	495	588	487	0	-1	0	487	0	0		1308	804	504		0.8344
yulerune_s40_A	yulerune	40	A	US	413	8	413	0	93	326	16	0	-1	0	16	0	0		504	0	504		1.2203
yulerune_s40_B	yulerune	40	B	US	253	8	253	0	93	167	16	0	-1	0	16	0	0		504	0	504		1.9921
yulerune_s41_A	yulerune	41	A	OPP	361	8	361	0	0	324	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s41_B	yulerune	41	B	US	628	8	628	0	601	523	508	0	-1	0	508	0	0		504	0	504		0.8025
yulerune_s42_A	yulerune	42	A	US	773	8	773	0	153	228	12	0	-1	0	12	0	0		504	0	504		0.652
yulerune_s42_B	yulerune	42	B	OPP	183	8	183	0	0	87	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s43_A	atoll	43	A	US	364	8	364	0	285	331	264	0	-1	0	264	0	0		1516	1016	500		1.3736
atoll_s43_B	atoll	43	B	US	467	8	467	0	76	456	76	0	-1	0	76	0	0		596	88	508		1.0878
atoll_s44_A	atoll	44	A	OPP	190	8	190	0	0	124	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s44_B	atoll	44	B	US	458	8	458	0	56	441	56	0	-1	0	56	0	0		504	0	504		1.1004
atoll_s45_A	atoll	45	A	US	318	8	318	0	215	186	91	0	-1	0	91	0	0		824	316	508		1.5975
atoll_s45_B	atoll	45	B	OPP	201	8	201	0	0	189	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s43_A	drakkarfjord	43	A	US	101	8	101	52	56	86	55	50	45	2	5	432	0	432	72	0	72	8.64	1.4118
drakkarfjord_s43_B	drakkarfjord	43	B	US	114	8	114	39	74	100	74	28	40	11	46	252	0	252	334	80	254	9.0	2.9535
drakkarfjord_s44_A	drakkarfjord	44	A	OPP	865	8	865	71	788	196	133	45	33	26	88	378	0	378	2096	2326	-230	8.4	-0.2805
drakkarfjord_s44_B	drakkarfjord	44	B	US	117	8	117	73	60	103	60	47	57	26	13	414	0	414	106	16	90	8.8085	1.2857
drakkarfjord_s45_A	drakkarfjord	45	A	US	92	8	92	63	56	78	56	56	36	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s45_B	drakkarfjord	45	B	US	383	8	383	27	343	174	148	16	40	11	132	144	0	144	1354	998	356	9.0	0.97
glacierkeep_s43_A	glacierkeep	43	A	US	138	8	138	95	66	56	13	13	88	82	0	0	0	0	504	0	504	0.0	4.032
glacierkeep_s43_B	glacierkeep	43	B	US	228	8	228	5	60	187	60	0	-1	5	60	0	0		520	16	504		2.2105
glacierkeep_s44_A	glacierkeep	44	A	US	162	8	162	110	63	73	29	29	99	81	0	144	0	144	360	0	360	4.9655	2.7068
glacierkeep_s44_B	glacierkeep	44	B	US	253	8	253	207	161	1	1	1	92	206	0	0	0	0	504	0	504	0.0	2.0
glacierkeep_s45_A	glacierkeep	45	A	US	177	8	177	134	105	49	3	3	84	131	0	0	0	0	504	0	504	0.0	2.8966
glacierkeep_s45_B	glacierkeep	45	B	US	225	8	225	92	112	96	1	1	113	91	0	0	0	0	504	0	504	0.0	2.25
midgard_s43_A	midgard	43	A	OPP	243	8	243	0	0	126	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s43_B	midgard	43	B	OPP	1000	8	1000	0	0	534	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s44_A	midgard	44	A	OPP	261	8	261	0	0	252	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s44_B	midgard	44	B	US	1000	8	1000	0	944	839	796	0	-1	0	796	0	0		0	0	0		0.0
midgard_s45_A	midgard	45	A	US	457	8	457	0	68	426	47	0	-1	0	47	0	0		504	0	504		1.1028
midgard_s45_B	midgard	45	B	US	164	8	164	0	56	154	56	0	-1	0	56	0	0		504	0	504		3.0732
nordkap_s43_A	nordkap	43	A	US	288	8	288	257	56	264	56	56	232	201	0	504	0	504	0	0	0	9.0	0.0
nordkap_s43_B	nordkap	43	B	OPP	1000	8	1000	934	16	902	14	12	944	922	2	108	0	108	0	0	0	9.0	0.0
nordkap_s44_A	nordkap	44	A	US	102	8	102	66	57	81	49	49	45	17	0	414	0	414	90	0	90	8.449	1.6981
nordkap_s44_B	nordkap	44	B	OPP	301	8	301	0	0	197	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s45_A	nordkap	45	A	US	1000	8	1000	165	34	101	1	1	108	164	0	0	0	0	54	54	0	0.0	0.0
nordkap_s45_B	nordkap	45	B	OPP	377	8	377	18	369	259	259	18	137	0	241	0	0	0	144	0	144	0.0	0.4011
yulerune_s43_A	yulerune	43	A	US	934	8	934	0	83	904	83	0	-1	0	83	0	0		504	0	504		0.5396
yulerune_s43_B	yulerune	43	B	US	1000	8	1000	0	964	139	117	0	-1	0	117	0	0		0	0	0		0.0
yulerune_s44_A	yulerune	44	A	US	305	8	305	0	54	294	54	0	-1	0	54	0	0		504	0	504		1.6525
yulerune_s44_B	yulerune	44	B	US	808	8	808	0	766	700	672	0	-1	0	672	0	0		504	0	504		0.6238
yulerune_s45_A	yulerune	45	A	OPP	269	8	269	0	0	203	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s45_B	yulerune	45	B	OPP	180	8	180	0	0	90	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s46_A	atoll	46	A	OPP	1000	8	1000	0	328	555	267	0	-1	0	267	0	0		1434	1096	338		0.338
atoll_s46_B	atoll	46	B	OPP	285	8	285	0	0	80	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s47_A	atoll	47	A	US	534	8	534	260	68	521	68	19	324	241	49	0	0	0	504	0	504	0.0	0.9786
atoll_s47_B	atoll	47	B	US	146	8	146	0	56	134	56	0	-1	0	56	0	0		504	0	504		3.4521
atoll_s48_A	atoll	48	A	US	253	8	253	199	196	68	18	18	57	181	0	144	0	144	360	0	360	8.0	1.5319
atoll_s48_B	atoll	48	B	US	474	8	474	0	305	463	305	0	-1	0	305	0	0		1664	1160	504		1.0633
drakkarfjord_s46_A	drakkarfjord	46	A	US	112	8	112	10	76	98	76	4	36	6	72	36	0	36	560	88	472	9.0	4.3704
drakkarfjord_s46_B	drakkarfjord	46	B	US	124	8	124	27	84	110	84	16	40	11	68	144	0	144	484	128	356	9.0	3.2963
drakkarfjord_s47_A	drakkarfjord	47	A	US	116	8	116	49	56	102	56	49	63	0	7	450	0	450	50	0	50	9.1837	0.7463
drakkarfjord_s47_B	drakkarfjord	47	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s48_A	drakkarfjord	48	A	US	168	8	168	54	91	153	90	42	33	12	48	360	0	360	354	212	142	8.5714	1.127
drakkarfjord_s48_B	drakkarfjord	48	B	US	544	8	544	40	504	227	201	25	40	15	176	216	0	216	1804	1520	284	8.64	0.5472
glacierkeep_s46_A	glacierkeep	46	A	US	123	8	123	78	56	106	56	56	67	22	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s46_B	glacierkeep	46	B	US	123	8	123	64	64	70	64	37	59	27	27	324	0	324	212	36	176	8.7568	2.0465
glacierkeep_s47_A	glacierkeep	47	A	US	120	8	120	75	56	104	56	56	64	19	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s47_B	glacierkeep	47	B	US	1000	8	1000	68	0	940	0	0	-1	68	0	0	0		0	0	0		0.0
glacierkeep_s48_A	glacierkeep	48	A	US	119	8	119	71	56	76	56	51	63	20	5	450	0	450	54	0	54	8.8235	0.7941
glacierkeep_s48_B	glacierkeep	48	B	US	349	8	349	130	257	30	3	3	92	127	0	18	0	18	674	188	486	6.0	1.4046
midgard_s46_A	midgard	46	A	OPP	372	8	372	0	149	65	20	0	-1	0	20	0	0		176	176	0		0.0
midgard_s46_B	midgard	46	B	OPP	277	8	277	0	56	206	52	0	-1	0	52	0	0		0	0	0		0.0
midgard_s47_A	midgard	47	A	OPP	1000	8	1000	0	724	256	13	0	-1	0	13	0	0		1896	1896	0		0.0
midgard_s47_B	midgard	47	B	US	793	8	793	0	177	462	13	0	-1	0	13	0	0		504	0	504		0.6356
midgard_s48_A	midgard	48	A	US	233	8	233	0	50	164	50	0	-1	0	50	0	0		504	0	504		2.1631
midgard_s48_B	midgard	48	B	US	190	8	190	0	56	166	56	0	-1	0	56	0	0		504	0	504		2.6526
nordkap_s46_A	nordkap	46	A	US	148	8	148	54	84	81	28	15	64	39	13	108	0	108	496	96	400	7.2	3.0075
nordkap_s46_B	nordkap	46	B	US	1000	8	1000	733	0	125	0	0	-1	733	0	0	0		0	0	0		0.0
nordkap_s47_A	nordkap	47	A	US	173	8	173	115	57	160	57	37	71	78	20	324	0	324	180	0	180	8.7568	1.3235
nordkap_s47_B	nordkap	47	B	OPP	293	8	293	0	0	269	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s48_A	nordkap	48	A	US	197	8	197	0	58	165	47	0	-1	0	47	0	0		504	0	504		2.5584
nordkap_s48_B	nordkap	48	B	OPP	239	8	239	0	68	221	57	0	-1	0	57	0	0		64	64	0		0.0
yulerune_s46_A	yulerune	46	A	US	134	8	134	0	50	123	50	0	-1	0	50	0	0		504	0	504		3.7612
yulerune_s46_B	yulerune	46	B	US	305	8	305	0	279	225	210	0	-1	0	210	0	0		504	0	504		1.6525
yulerune_s47_A	yulerune	47	A	OPP	177	8	177	0	149	56	39	0	-1	0	39	0	0		0	0	0		0.0
yulerune_s47_B	yulerune	47	B	OPP	268	8	268	0	0	89	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s48_A	yulerune	48	A	OPP	1000	8	1000	0	0	146	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s48_B	yulerune	48	B	OPP	204	8	204	0	161	151	124	0	-1	0	124	0	0		0	0	0		0.0
atoll_s49_A	atoll	49	A	US	221	8	221	0	57	207	53	0	-1	0	53	0	0		504	0	504		2.2805
atoll_s49_B	atoll	49	B	US	1000	8	1000	922	5	983	5	0	-1	922	5	0	0		36	0	36		0.036
atoll_s50_A	atoll	50	A	US	286	8	286	0	84	279	84	0	-1	0	84	0	0		726	222	504		1.7622
atoll_s50_B	atoll	50	B	US	116	8	116	0	56	107	56	0	-1	0	56	0	0		504	0	504		4.3448
atoll_s51_A	atoll	51	A	OPP	272	8	272	0	0	250	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s51_B	atoll	51	B	OPP	400	8	400	0	0	360	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s49_A	drakkarfjord	49	A	US	100	8	100	59	59	72	45	45	41	14	0	378	0	378	126	0	126	8.4	2.2909
drakkarfjord_s49_B	drakkarfjord	49	B	US	124	8	124	27	84	110	84	16	40	11	68	144	0	144	484	128	356	9.0	3.2963
drakkarfjord_s50_A	drakkarfjord	50	A	US	116	8	116	49	56	102	56	49	63	0	7	450	0	450	50	0	50	9.1837	0.7463
drakkarfjord_s50_B	drakkarfjord	50	B	US	121	8	121	33	80	107	80	23	41	10	57	198	0	198	414	108	306	8.6087	3.1224
drakkarfjord_s51_A	drakkarfjord	51	A	OPP	538	8	538	0	45	432	45	0	-1	0	45	0	0		346	346	0		0.0
drakkarfjord_s51_B	drakkarfjord	51	B	US	310	8	310	0	96	296	96	0	-1	0	96	0	0		694	184	510		1.6452
glacierkeep_s49_A	glacierkeep	49	A	US	120	8	120	75	56	104	56	56	64	19	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s49_B	glacierkeep	49	B	US	217	8	217	96	109	93	3	3	108	93	0	18	0	18	486	0	486	6.0	2.271
glacierkeep_s50_A	glacierkeep	50	A	US	143	8	143	100	55	128	55	55	63	45	0	486	0	486	18	0	18	8.8364	0.2045
glacierkeep_s50_B	glacierkeep	50	B	US	1000	8	1000	52	26	915	1	0	-1	52	1	0	0		36	0	36		0.036
glacierkeep_s51_A	glacierkeep	51	A	US	143	8	143	100	55	100	55	55	63	45	0	486	0	486	18	0	18	8.8364	0.2045
glacierkeep_s51_B	glacierkeep	51	B	OPP	889	8	889	89	797	52	25	3	92	86	22	18	0	18	2076	1894	182	6.0	0.2054
midgard_s49_A	midgard	49	A	OPP	161	8	161	0	112	94	53	0	-1	0	53	0	0		0	0	0		0.0
midgard_s49_B	midgard	49	B	OPP	628	8	628	0	0	175	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s50_A	midgard	50	A	US	293	8	293	0	93	191	16	0	-1	0	16	0	0		504	0	504		1.7201
midgard_s50_B	midgard	50	B	OPP	481	8	481	0	430	404	366	0	-1	0	366	0	0		234	0	234		0.4865
midgard_s51_A	midgard	51	A	OPP	283	8	283	0	0	99	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s51_B	midgard	51	B	OPP	218	8	218	0	170	107	72	0	-1	0	72	0	0		634	616	18		0.0826
nordkap_s49_A	nordkap	49	A	US	222	8	222	185	175	36	7	7	55	178	0	36	0	36	468	0	468	5.1429	2.1767
nordkap_s49_B	nordkap	49	B	US	193	8	193	139	186	75	75	29	54	110	46	18	0	18	486	0	486	0.6207	2.9634
nordkap_s50_A	nordkap	50	A	US	763	8	763	26	691	342	280	5	72	21	275	36	0	36	3076	2612	464	7.2	0.6121
nordkap_s50_B	nordkap	50	B	OPP	1000	8	1000	934	16	902	14	12	856	922	2	108	0	108	0	0	0	9.0	0.0
nordkap_s51_A	nordkap	51	A	US	225	8	225	202	165	51	8	8	60	194	0	18	0	18	486	0	486	2.25	2.2396
nordkap_s51_B	nordkap	51	B	US	392	8	392	37	161	299	148	0	-1	37	148	0	0		684	180	504		1.2857
yulerune_s49_A	yulerune	49	A	OPP	515	8	515	0	0	480	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s49_B	yulerune	49	B	OPP	121	8	121	0	0	55	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s50_A	yulerune	50	A	OPP	149	8	149	0	0	131	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s50_B	yulerune	50	B	US	229	8	229	0	56	215	56	0	-1	0	56	0	0		504	0	504		2.2009
yulerune_s51_A	yulerune	51	A	OPP	247	8	247	0	223	194	180	0	-1	0	180	0	0		0	0	0		0.0
yulerune_s51_B	yulerune	51	B	OPP	222	8	222	0	0	82	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s52_A	atoll	52	A	US	124	8	124	0	56	117	56	0	-1	0	56	0	0		504	0	504		4.0645
atoll_s52_B	atoll	52	B	OPP	1000	8	1000	0	940	75	24	0	-1	0	24	0	0		324	0	324		0.324
atoll_s53_A	atoll	53	A	US	451	8	451	0	233	431	233	0	-1	0	233	0	0		1442	942	500		1.1086
atoll_s53_B	atoll	53	B	US	121	8	121	0	56	112	56	0	-1	0	56	0	0		504	0	504		4.1653
atoll_s54_A	atoll	54	A	US	730	8	730	0	124	717	124	0	-1	0	124	0	0		504	0	504		0.6904
atoll_s54_B	atoll	54	B	OPP	454	8	454	0	0	413	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s52_A	drakkarfjord	52	A	US	1000	8	1000	71	923	206	143	45	33	26	98	378	0	378	1870	2248	-378	8.4	-0.3958
drakkarfjord_s52_B	drakkarfjord	52	B	US	917	8	917	127	877	373	347	25	40	102	322	234	0	234	2276	2006	270	9.36	0.3027
drakkarfjord_s53_A	drakkarfjord	53	A	US	92	8	92	35	56	78	56	29	36	6	27	270	0	270	234	0	234	9.3103	3.7143
drakkarfjord_s53_B	drakkarfjord	53	B	US	147	8	147	0	56	133	56	0	-1	0	56	0	0		504	0	504		3.4286
drakkarfjord_s54_A	drakkarfjord	54	A	US	1000	8	1000	0	181	965	181	0	-1	0	181	0	0		144	144	0		0.0
drakkarfjord_s54_B	drakkarfjord	54	B	US	383	8	383	27	343	174	148	16	40	11	132	144	0	144	1354	998	356	9.0	0.97
glacierkeep_s52_A	glacierkeep	52	A	US	173	8	173	126	99	46	1	1	89	125	0	0	0	0	504	0	504	0.0	2.9302
glacierkeep_s52_B	glacierkeep	52	B	US	1000	8	1000	0	0	832	0	0	-1	0	0	0	0		0	0	0		0.0
glacierkeep_s53_A	glacierkeep	53	A	US	125	8	125	97	73	10	10	10	56	87	0	0	0	0	504	0	504	0.0	4.3826
glacierkeep_s53_B	glacierkeep	53	B	US	1000	8	1000	65	23	940	23	13	987	52	10	0	0	0	0	0	0	0.0	0.0
glacierkeep_s54_A	glacierkeep	54	A	US	143	8	143	100	55	128	55	55	63	45	0	486	0	486	18	0	18	8.8364	0.2045
glacierkeep_s54_B	glacierkeep	54	B	OPP	1000	8	1000	55	944	211	203	24	56	31	179	216	0	216	1730	1946	-216	9.0	-0.2213
midgard_s52_A	midgard	52	A	US	340	8	340	0	56	332	56	0	-1	0	56	0	0		504	0	504		1.4824
midgard_s52_B	midgard	52	B	OPP	378	8	378	0	0	78	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s53_A	midgard	53	A	OPP	696	8	696	0	0	53	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s53_B	midgard	53	B	OPP	290	8	290	0	86	116	32	0	-1	0	32	0	0		282	282	0		0.0
midgard_s54_A	midgard	54	A	US	247	8	247	0	54	235	54	0	-1	0	54	0	0		504	0	504		2.0405
midgard_s54_B	midgard	54	B	OPP	271	8	271	0	81	165	72	0	-1	0	72	0	0		0	0	0		0.0
nordkap_s52_A	nordkap	52	A	US	253	8	253	9	210	99	67	5	43	4	62	36	0	36	984	520	464	7.2	1.871
nordkap_s52_B	nordkap	52	B	OPP	539	8	539	0	63	50	46	0	-1	0	46	0	0		0	0	0		0.0
nordkap_s53_A	nordkap	53	A	US	393	8	393	12	352	382	352	11	41	1	341	90	0	90	1742	1332	410	8.1818	1.0733
nordkap_s53_B	nordkap	53	B	US	183	8	183	105	71	92	24	24	112	81	0	198	0	198	306	0	306	8.25	1.9245
nordkap_s54_A	nordkap	54	A	OPP	424	8	424	43	182	119	61	9	77	34	52	72	0	72	266	338	-72	8.0	-0.1735
nordkap_s54_B	nordkap	54	B	OPP	309	8	309	268	302	201	201	168	41	100	33	18	0	18	450	0	450	0.1071	3.1915
yulerune_s52_A	yulerune	52	A	US	441	8	441	0	133	303	11	0	-1	0	11	0	0		504	0	504		1.1429
yulerune_s52_B	yulerune	52	B	OPP	269	8	269	0	0	118	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s53_A	yulerune	53	A	US	1000	8	1000	0	760	230	20	0	-1	0	20	0	0		2050	2050	0		0.0
yulerune_s53_B	yulerune	53	B	US	248	8	248	0	56	221	56	0	-1	0	56	0	0		504	0	504		2.0323
yulerune_s54_A	yulerune	54	A	US	157	8	157	0	129	145	128	0	-1	0	128	0	0		504	0	504		3.2102
yulerune_s54_B	yulerune	54	B	US	189	8	189	0	40	174	40	0	-1	0	40	0	0		504	0	504		2.6667
atoll_s55_A	atoll	55	A	OPP	202	8	202	0	0	179	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s55_B	atoll	55	B	US	170	8	170	0	56	161	56	0	-1	0	56	0	0		504	0	504		2.9647
atoll_s56_A	atoll	56	A	OPP	1000	8	1000	0	30	985	29	0	-1	0	29	0	0		0	0	0		0.0
atoll_s56_B	atoll	56	B	OPP	749	8	749	0	0	227	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s57_A	atoll	57	A	US	245	8	245	0	92	189	43	0	-1	0	43	0	0		778	266	512		2.0898
atoll_s57_B	atoll	57	B	OPP	177	8	177	0	0	150	0	0	-1	0	0	0	0		0	0	0		0.0
drakkarfjord_s55_A	drakkarfjord	55	A	US	89	8	89	49	56	74	55	47	33	2	8	396	0	396	108	0	108	8.4255	2.5714
drakkarfjord_s55_B	drakkarfjord	55	B	US	96	8	96	66	56	82	56	55	40	11	1	504	0	504	0	0	0	9.1636	0.0
drakkarfjord_s56_A	drakkarfjord	56	A	US	89	8	89	49	56	74	55	47	33	2	8	396	0	396	108	0	108	8.4255	2.5714
drakkarfjord_s56_B	drakkarfjord	56	B	US	116	8	116	39	76	102	76	28	40	11	48	252	0	252	340	88	252	9.0	2.8636
drakkarfjord_s57_A	drakkarfjord	57	A	US	89	8	89	49	56	74	55	47	33	2	8	396	0	396	108	0	108	8.4255	2.5714
drakkarfjord_s57_B	drakkarfjord	57	B	US	475	8	475	25	418	202	159	0	-1	25	159	0	0		1458	956	502		1.0568
